zone_id,latitude,longitude,hour,day_of_week,month,is_holiday,temperature,precipitation,event_nearby,population_density,num_restaurants,transit_stops_nearby,demand_count
East Village,51.042606,-114.046508,1,1,1,0,-23.2,0.6,0,14642.0,72,17,0
Eau Claire,51.052538,-114.071853,14,6,10,0,-2.8,2.0,0,8455.0,24,4,8
Bowness,51.089417,-114.185951,2,3,2,0,-5.2,0.7,0,677.0,6,6,0
Bankview,51.033276,-114.091851,14,0,9,0,3.6,1.4,0,3178.0,18,7,7
Crescent Heights,51.059447,-114.061425,19,6,3,0,-3.1,1.4,1,4062.0,74,4,31
Beltline,51.042025,-114.066758,2,2,1,0,-15.3,0.6,1,12253.0,72,21,3
Bankview,51.036236,-114.096302,5,3,4,0,-3.6,1.9,0,3178.0,18,7,1
Marlborough,51.05298,-113.970665,7,6,9,0,10.5,14.9,0,1531.0,10,4,9
17th Avenue SW,51.037671,-114.076849,14,2,12,0,-15.7,0.5,0,10501.0,66,8,5
Eau Claire,51.051823,-114.071142,4,5,4,0,14.2,0.0,0,8455.0,24,4,1
Shawnessy,50.911361,-114.066527,21,5,3,0,5.0,0.1,0,1900.0,8,1,5
East Village,51.049286,-114.047111,14,4,2,0,-8.2,2.0,0,14642.0,72,17,16
Victoria Park,51.044235,-114.053362,0,1,8,0,20.1,2.7,0,13659.0,54,25,9
Crowfoot,51.124123,-114.16107,8,5,10,0,-3.6,0.0,0,1289.0,9,6,8
Sunalta,51.045852,-114.091384,17,1,9,0,10.7,2.6,0,2854.0,63,15,19
Mount Royal,51.030387,-114.083585,3,5,10,0,3.0,0.5,0,10123.0,46,3,1
Mission,51.036312,-114.065664,2,2,1,0,-13.3,0.7,0,2547.0,129,15,5
Chinatown,51.048809,-114.071501,11,4,1,0,0.0,0.2,0,14759.0,49,10,24
Signal Hill,51.016776,-114.167541,22,1,12,0,-14.3,1.4,0,1089.0,3,4,3
McKenzie Towne,50.922675,-113.958035,16,4,2,0,-1.8,0.4,0,1688.0,10,1,5
Shawnessy,50.909881,-114.068133,10,0,10,0,6.1,4.3,0,1900.0,8,1,4
Marda Loop,51.025296,-114.095702,10,4,7,0,24.5,1.2,1,1451.0,7,3,16
Marda Loop,51.023469,-114.089195,2,6,11,0,6.8,0.1,0,1451.0,7,3,1
Cliff Bungalow,51.038445,-114.081753,20,5,3,0,-1.7,3.1,0,2836.0,77,7,23
Signal Hill,51.017464,-114.167941,13,6,7,0,19.4,3.0,0,1089.0,3,4,10
Mount Royal,51.028178,-114.082442,15,6,9,0,19.5,4.8,0,10123.0,46,3,22
Bridgeland,51.05087,-114.04342,14,6,3,0,-5.1,1.1,0,7505.0,38,33,10
Marda Loop,51.025689,-114.096683,6,2,5,0,18.0,4.0,0,1451.0,7,3,2
Victoria Park,51.043166,-114.056192,21,0,4,0,-0.5,0.3,0,13659.0,54,25,20
Marlborough,51.052356,-113.973126,2,2,1,0,-2.3,0.2,0,1531.0,10,4,2
Hillhurst,51.060565,-114.090966,9,3,4,0,4.6,1.8,0,11663.0,44,7,26
Mission,51.03179,-114.066279,23,6,4,0,7.7,6.9,0,2547.0,129,15,15
Hillhurst,51.055816,-114.089575,2,3,12,0,-8.5,0.2,1,11663.0,44,7,2
Eau Claire,51.053735,-114.070357,5,2,3,0,-0.7,1.0,0,8455.0,24,4,5
Forest Lawn,51.046572,-113.973171,17,1,6,0,18.0,0.4,0,2420.0,8,4,23
Kensington,51.051946,-114.081842,14,1,4,1,11.1,4.0,0,8998.0,148,16,4
Sunalta,51.041756,-114.091762,22,6,7,0,19.6,8.3,0,2854.0,63,15,19
Crowfoot,51.124735,-114.158837,21,2,6,0,18.9,6.7,0,1289.0,9,6,8
17th Avenue SW,51.037173,-114.077114,19,2,2,0,1.3,1.4,0,10501.0,66,8,22
Kensington,51.049242,-114.085469,15,1,11,0,-4.6,0.9,1,8998.0,148,16,48
Crowfoot,51.120714,-114.162805,3,4,12,0,-3.4,0.3,0,1289.0,9,6,0
McKenzie Towne,50.921703,-113.955122,17,6,1,0,-8.8,1.0,0,1688.0,10,1,8
Marlborough,51.052585,-113.971389,18,4,8,0,11.4,0.9,0,1531.0,10,4,12
Sunnyside,51.055759,-114.081879,12,0,2,0,-10.1,0.1,0,1031.0,28,19,9
Crowfoot,51.122984,-114.154205,17,4,5,0,19.0,3.9,1,1289.0,9,6,20
Mount Royal,51.032062,-114.081369,13,5,8,0,19.2,0.2,0,10123.0,46,3,10
McKenzie Towne,50.922795,-113.960216,10,4,8,0,20.4,22.8,0,1688.0,10,1,6
Ramsay,51.033993,-114.035519,2,3,2,0,-13.7,0.2,0,4208.0,75,13,1
Ramsay,51.041932,-114.035515,15,5,9,0,16.0,0.2,0,4208.0,75,13,22
Marda Loop,51.026648,-114.099703,1,4,3,0,-7.4,0.7,0,1451.0,7,3,2
Mount Royal,51.033394,-114.083809,3,6,5,0,16.0,9.3,0,10123.0,46,3,1
Hillhurst,51.056368,-114.092231,22,6,8,0,10.3,3.2,0,11663.0,44,7,25
Inglewood,51.036446,-114.025849,0,1,4,0,9.2,1.3,0,2547.0,14,15,4
University District,51.080256,-114.131651,21,6,5,0,16.8,0.3,0,1952.0,4,5,12
Shawnessy,50.909515,-114.068262,20,0,1,0,-10.0,0.5,0,1900.0,8,1,4
East Village,51.047785,-114.046323,6,5,5,0,-0.1,1.6,0,14642.0,72,17,10
Downtown Commercial Core,51.04682,-114.061004,14,3,11,0,-6.6,1.0,0,9194.0,132,27,25
Inglewood,51.038144,-114.026138,7,6,10,0,4.7,6.2,0,2547.0,14,15,16
Signal Hill,51.014763,-114.170864,9,5,5,0,8.8,2.3,0,1089.0,3,4,7
Marda Loop,51.023359,-114.099569,9,4,6,0,17.9,12.5,0,1451.0,7,3,20
Downtown Commercial Core,51.049056,-114.057,23,0,6,0,20.4,37.4,0,9194.0,132,27,11
Victoria Park,51.043501,-114.051754,5,4,1,0,-11.2,0.2,0,13659.0,54,25,3
Victoria Park,51.046469,-114.056009,6,6,2,1,-7.9,1.5,0,13659.0,54,25,7
Crescent Heights,51.05652,-114.058563,0,1,1,0,-9.2,0.5,0,4062.0,74,4,3
Beltline,51.041686,-114.067499,6,3,8,0,12.8,0.3,0,12253.0,72,21,10
Forest Lawn,51.04749,-113.970922,6,3,2,0,-9.9,0.5,0,2420.0,8,4,3
East Village,51.049419,-114.047948,11,2,3,0,-10.7,1.1,0,14642.0,72,17,24
Downtown Commercial Core,51.048088,-114.069519,9,3,8,0,17.7,20.1,0,9194.0,132,27,39
University District,51.077469,-114.135303,18,1,8,0,22.2,2.2,0,1952.0,4,5,16
Forest Lawn,51.044754,-113.969905,1,3,2,0,-5.9,1.5,0,2420.0,8,4,2
Marlborough,51.055465,-113.970386,13,4,3,0,-3.1,0.9,0,1531.0,10,4,7
Chinatown,51.052241,-114.065309,8,5,12,0,-3.2,1.0,0,14759.0,49,10,17
Signal Hill,51.01897,-114.167928,10,1,11,0,-7.9,4.0,0,1089.0,3,4,5
Coventry Hills,51.154894,-114.084498,14,3,4,0,7.0,4.5,0,839.0,21,3,7
Signal Hill,51.017656,-114.168695,6,6,11,0,-14.4,1.3,0,1089.0,3,4,7
Tuscany,51.125243,-114.225022,2,6,4,0,6.6,17.2,0,425.0,14,1,0
McKenzie Towne,50.923715,-113.958756,16,4,4,0,2.2,1.1,0,1688.0,10,1,7
Bridgeland,51.05464,-114.043478,0,1,6,0,12.6,0.1,0,7505.0,38,33,1
Signal Hill,51.018449,-114.173288,11,0,1,0,-6.5,0.1,0,1089.0,3,4,7
East Village,51.04414,-114.04975,7,4,11,1,-2.4,0.7,0,14642.0,72,17,10
Forest Lawn,51.044237,-113.975375,12,0,11,0,-6.4,0.6,0,2420.0,8,4,10
Marda Loop,51.028779,-114.097068,6,1,11,0,-4.4,0.3,0,1451.0,7,3,5
Crescent Heights,51.0634,-114.06811,11,3,6,0,13.8,11.6,0,4062.0,74,4,35
Shawnessy,50.911901,-114.066211,2,6,9,0,19.8,3.4,0,1900.0,8,1,2
Mount Royal,51.03218,-114.08682,20,2,12,0,-9.7,2.5,0,10123.0,46,3,14
Bridgeland,51.052867,-114.042794,11,3,4,0,14.3,0.1,0,7505.0,38,33,15
Sunnyside,51.059267,-114.081573,23,5,9,0,19.9,3.9,0,1031.0,28,19,9
Victoria Park,51.04063,-114.057872,6,2,8,0,22.7,13.9,0,13659.0,54,25,16
Mission,51.032193,-114.064147,23,1,11,1,3.8,0.1,0,2547.0,129,15,3
East Village,51.043128,-114.050085,21,3,2,0,-2.0,1.3,0,14642.0,72,17,22
Sunalta,51.044886,-114.095306,20,3,10,0,10.8,2.8,0,2854.0,63,15,13
University District,51.077643,-114.13412,8,3,3,0,-0.7,1.5,1,1952.0,4,5,34
Inglewood,51.037065,-114.027845,4,1,5,0,13.4,2.1,1,2547.0,14,15,1
Kensington,51.054716,-114.083266,6,6,4,0,8.8,0.4,0,8998.0,148,16,7
Crescent Heights,51.062136,-114.06308,4,1,7,0,28.0,1.9,0,4062.0,74,4,0
Bridgeland,51.059058,-114.044436,8,0,12,0,-7.6,0.6,0,7505.0,38,33,25
East Village,51.044553,-114.047243,14,0,6,0,17.9,4.9,0,14642.0,72,17,16
Beltline,51.038666,-114.07128,7,3,3,0,-5.6,0.1,0,12253.0,72,21,23
Hillhurst,51.057838,-114.088936,14,1,7,0,21.6,0.0,0,11663.0,44,7,18
17th Avenue SW,51.039604,-114.073759,11,5,12,0,-6.6,1.0,0,10501.0,66,8,14
Tuscany,51.128322,-114.225107,2,3,4,0,5.8,0.8,0,425.0,14,1,1
Beltline,51.04039,-114.06797,7,2,4,0,14.8,1.1,0,12253.0,72,21,32
Marlborough,51.054885,-113.971474,19,2,2,0,-4.4,0.3,1,1531.0,10,4,15
Mission,51.035191,-114.06778,13,4,1,0,-10.3,0.3,0,2547.0,129,15,17
Inglewood,51.037381,-114.025652,1,1,5,0,14.8,4.8,0,2547.0,14,15,3
Crowfoot,51.126112,-114.164142,22,4,5,0,10.7,3.5,0,1289.0,9,6,6
Marlborough,51.052926,-113.974899,5,3,6,0,9.9,20.0,0,1531.0,10,4,2
17th Avenue SW,51.042637,-114.077464,23,4,10,0,6.5,0.5,1,10501.0,66,8,10
Hillhurst,51.05673,-114.092595,14,3,9,0,5.4,3.2,0,11663.0,44,7,12
Downtown Commercial Core,51.045771,-114.06352,21,3,5,0,8.2,2.3,0,9194.0,132,27,18
University District,51.075235,-114.135999,8,3,12,0,-10.6,0.0,0,1952.0,4,5,15
Eau Claire,51.054875,-114.073645,18,6,4,0,1.9,1.3,0,8455.0,24,4,17
Signal Hill,51.01618,-114.173359,14,5,11,0,-8.8,1.6,0,1089.0,3,4,3
Signal Hill,51.020464,-114.176346,23,3,6,0,16.4,5.7,0,1089.0,3,4,3
Cliff Bungalow,51.034354,-114.075778,18,4,8,1,24.2,2.1,0,2836.0,77,7,15
Bridgeland,51.053614,-114.044602,22,5,2,0,-6.8,1.3,0,7505.0,38,33,16
Sunnyside,51.058336,-114.084901,17,1,11,0,-3.3,2.6,0,1031.0,28,19,30
Crowfoot,51.126055,-114.162497,0,0,5,0,15.2,0.1,0,1289.0,9,6,0
Bowness,51.085796,-114.185733,19,4,1,1,-10.1,0.6,1,677.0,6,6,7
Bankview,51.034169,-114.091034,4,5,5,0,11.8,0.4,0,3178.0,18,7,1
Bowness,51.085768,-114.186157,8,1,8,0,14.8,1.7,0,677.0,6,6,7
Shawnessy,50.91109,-114.066797,17,1,1,0,-9.6,0.0,0,1900.0,8,1,2
Bowness,51.087858,-114.177796,0,4,1,0,-4.4,0.1,1,677.0,6,6,2
Chinatown,51.049362,-114.069623,2,1,5,0,27.9,12.2,0,14759.0,49,10,7
Bridgeland,51.058329,-114.046864,5,5,7,0,20.5,4.0,0,7505.0,38,33,8
17th Avenue SW,51.035966,-114.07768,2,4,2,1,-4.5,1.6,0,10501.0,66,8,1
Crowfoot,51.122325,-114.163099,12,3,8,0,20.0,2.8,0,1289.0,9,6,6
Signal Hill,51.01958,-114.168023,2,0,10,0,11.0,3.2,1,1089.0,3,4,1
Bankview,51.033019,-114.096026,0,0,5,0,14.9,10.5,0,3178.0,18,7,4
Marlborough,51.054422,-113.96993,3,6,1,0,-20.1,0.9,0,1531.0,10,4,1
Marda Loop,51.026759,-114.090565,5,5,6,0,10.5,8.7,0,1451.0,7,3,2
University District,51.075098,-114.132449,11,3,12,0,-10.1,1.5,0,1952.0,4,5,6
Mount Royal,51.036161,-114.075203,3,1,2,0,-4.6,2.6,0,10123.0,46,3,1
Shawnessy,50.90957,-114.069495,1,1,1,0,-3.0,0.1,0,1900.0,8,1,0
Bowness,51.088562,-114.191289,17,6,9,0,18.2,4.5,0,677.0,6,6,12
Shawnessy,50.907606,-114.06998,9,3,4,0,-5.1,5.6,0,1900.0,8,1,6
Victoria Park,51.042854,-114.060828,0,6,11,0,-3.3,1.2,0,13659.0,54,25,3
Signal Hill,51.016947,-114.173962,12,5,10,0,-2.2,4.9,0,1089.0,3,4,10
Hillhurst,51.054943,-114.091182,1,0,7,0,22.8,14.0,0,11663.0,44,7,3
Sunalta,51.040944,-114.09553,6,1,4,0,6.9,9.7,0,2854.0,63,15,5
Bowness,51.084809,-114.184139,4,0,4,1,2.4,0.5,0,677.0,6,6,1
East Village,51.049446,-114.042231,15,3,3,1,-2.7,1.7,0,14642.0,72,17,17
Crowfoot,51.123028,-114.156558,18,6,4,0,0.2,2.0,0,1289.0,9,6,9
Bowness,51.086371,-114.185021,12,3,10,0,6.3,0.8,0,677.0,6,6,10
Sunnyside,51.057359,-114.089857,16,5,2,0,-6.1,0.5,0,1031.0,28,19,8
Bowness,51.086169,-114.186421,6,1,7,0,18.4,7.2,0,677.0,6,6,6
Hillhurst,51.057807,-114.092222,22,4,7,0,24.4,6.6,0,11663.0,44,7,20
East Village,51.045984,-114.049394,11,2,3,0,-2.2,1.2,0,14642.0,72,17,26
Sunalta,51.043102,-114.091646,19,6,6,0,25.6,1.9,0,2854.0,63,15,18
17th Avenue SW,51.038832,-114.079561,3,0,10,0,1.1,0.9,0,10501.0,66,8,2
Ramsay,51.036324,-114.03723,8,6,5,0,4.5,7.8,0,4208.0,75,13,17
Marlborough,51.05405,-113.969946,3,6,7,0,7.3,0.2,0,1531.0,10,4,0
17th Avenue SW,51.036541,-114.074205,21,6,9,0,5.0,5.7,0,10501.0,66,8,32
Bankview,51.029754,-114.093087,5,6,12,0,-1.8,0.5,1,3178.0,18,7,5
Bridgeland,51.055067,-114.039417,9,6,1,0,-11.9,1.4,0,7505.0,38,33,11
Signal Hill,51.017699,-114.171897,19,1,9,0,13.1,0.8,0,1089.0,3,4,7
Inglewood,51.035191,-114.023636,22,1,11,0,-9.8,1.4,0,2547.0,14,15,8
17th Avenue SW,51.035126,-114.083667,6,3,1,0,-12.6,1.0,0,10501.0,66,8,5
East Village,51.045381,-114.05156,1,1,1,0,-8.6,6.5,0,14642.0,72,17,2
Bowness,51.087607,-114.181196,10,3,12,0,-4.9,3.1,0,677.0,6,6,4
Mission,51.032237,-114.065289,11,6,7,0,23.1,18.5,0,2547.0,129,15,17
Crowfoot,51.122747,-114.158486,8,2,11,0,-1.8,0.5,0,1289.0,9,6,13
Hillhurst,51.055827,-114.094447,17,5,11,0,-6.8,2.6,0,11663.0,44,7,29
Marlborough,51.052985,-113.97675,0,4,12,1,-11.2,1.3,0,1531.0,10,4,0
Shawnessy,50.909128,-114.064616,19,1,11,0,-3.1,0.2,0,1900.0,8,1,2
Coventry Hills,51.153189,-114.082471,11,6,1,0,-17.7,0.1,0,839.0,21,3,3
Kensington,51.055592,-114.084983,19,2,11,1,4.1,0.8,1,8998.0,148,16,28
Eau Claire,51.054726,-114.067279,20,3,9,0,18.0,0.1,0,8455.0,24,4,16
Ramsay,51.035551,-114.035295,3,1,12,1,-10.4,0.6,0,4208.0,75,13,0
East Village,51.047292,-114.047768,20,1,4,0,7.2,3.5,0,14642.0,72,17,19
Mission,51.035263,-114.069756,12,3,4,0,14.6,6.5,0,2547.0,129,15,18
Hillhurst,51.060405,-114.093711,9,4,5,0,15.7,10.8,0,11663.0,44,7,41
Marda Loop,51.027257,-114.095444,10,0,9,0,4.9,11.0,0,1451.0,7,3,15
Mission,51.033784,-114.065571,13,0,8,0,17.7,1.8,1,2547.0,129,15,32
Kensington,51.05133,-114.088822,9,3,6,0,17.1,24.2,0,8998.0,148,16,38
Coventry Hills,51.155405,-114.077218,6,2,5,0,16.2,6.1,0,839.0,21,3,4
Bowness,51.089625,-114.183614,6,6,5,0,15.1,2.3,0,677.0,6,6,3
Sunnyside,51.05465,-114.082985,19,4,2,0,-13.5,0.3,0,1031.0,28,19,11
Crowfoot,51.119081,-114.158022,10,3,6,0,13.0,1.4,0,1289.0,9,6,10
Bankview,51.033245,-114.090536,14,1,2,0,-11.2,0.9,0,3178.0,18,7,11
Bridgeland,51.053315,-114.041559,7,1,7,0,11.2,15.3,0,7505.0,38,33,31
Marda Loop,51.02361,-114.092175,16,1,3,0,10.4,0.1,0,1451.0,7,3,18
17th Avenue SW,51.042825,-114.081984,11,0,10,0,3.6,0.3,0,10501.0,66,8,16
East Village,51.04656,-114.050171,22,2,12,0,3.2,1.2,1,14642.0,72,17,20
Victoria Park,51.038161,-114.057895,18,2,2,0,-3.0,0.8,0,13659.0,54,25,33
Shawnessy,50.910345,-114.064913,4,0,9,0,16.1,5.3,0,1900.0,8,1,1
McKenzie Towne,50.92068,-113.962028,7,3,2,0,-9.0,0.2,0,1688.0,10,1,4
Forest Lawn,51.041666,-113.971404,3,4,4,0,4.7,0.7,0,2420.0,8,4,1
Coventry Hills,51.153489,-114.082963,2,1,2,0,-10.9,0.0,0,839.0,21,3,2
Bridgeland,51.054216,-114.045176,10,2,7,0,20.9,1.0,0,7505.0,38,33,19
Signal Hill,51.017448,-114.1705,18,5,3,0,-5.4,1.6,0,1089.0,3,4,8
Forest Lawn,51.045295,-113.977111,16,0,12,0,-15.4,1.2,1,2420.0,8,4,17
Victoria Park,51.038971,-114.05784,23,6,2,0,-2.3,2.6,0,13659.0,54,25,11
Kensington,51.051145,-114.083666,2,2,12,0,-10.2,0.2,0,8998.0,148,16,2
McKenzie Towne,50.922476,-113.960288,5,6,1,0,-2.6,2.1,0,1688.0,10,1,0
Marlborough,51.055077,-113.970822,16,1,11,0,-5.3,0.8,0,1531.0,10,4,9
Cliff Bungalow,51.03513,-114.076328,18,0,6,0,12.0,8.4,0,2836.0,77,7,33
Crowfoot,51.123751,-114.160404,12,6,10,0,6.3,5.8,0,1289.0,9,6,15
University District,51.07538,-114.12977,19,6,2,0,-7.5,1.1,0,1952.0,4,5,5
Inglewood,51.034006,-114.02807,16,0,10,0,-3.7,1.4,0,2547.0,14,15,25
Marlborough,51.053656,-113.977612,9,0,3,0,-2.4,0.9,0,1531.0,10,4,10
McKenzie Towne,50.920337,-113.952192,3,2,5,1,10.1,4.8,0,1688.0,10,1,1
Signal Hill,51.014253,-114.169376,15,6,9,0,15.5,0.5,0,1089.0,3,4,8
Beltline,51.040598,-114.069876,7,4,5,0,11.7,0.2,0,12253.0,72,21,24
Shawnessy,50.911734,-114.069414,22,4,2,0,2.1,0.9,0,1900.0,8,1,1
Crescent Heights,51.059358,-114.060754,21,4,9,0,12.7,7.5,0,4062.0,74,4,18
Signal Hill,51.017664,-114.166028,1,1,1,0,-20.9,0.1,0,1089.0,3,4,0
Victoria Park,51.039299,-114.05017,5,5,11,0,-0.5,0.0,0,13659.0,54,25,3
Ramsay,51.040361,-114.033614,10,5,12,0,-11.6,3.4,0,4208.0,75,13,11
Eau Claire,51.052493,-114.074318,19,6,8,0,16.2,5.6,0,8455.0,24,4,28
Bridgeland,51.057831,-114.039929,3,6,6,0,18.4,2.3,0,7505.0,38,33,4
Kensington,51.052859,-114.086187,4,5,11,0,-15.0,1.4,0,8998.0,148,16,1
Inglewood,51.039578,-114.030346,15,0,4,0,6.3,1.3,0,2547.0,14,15,12
Inglewood,51.036041,-114.024239,9,5,12,0,-6.9,0.1,0,2547.0,14,15,10
Inglewood,51.035227,-114.02782,2,0,12,0,-5.2,0.3,0,2547.0,14,15,2
17th Avenue SW,51.037323,-114.081311,4,3,6,0,7.0,3.2,0,10501.0,66,8,4
Coventry Hills,51.153292,-114.083744,7,5,8,0,17.9,2.4,0,839.0,21,3,3
Ramsay,51.038579,-114.033385,17,2,9,0,13.3,12.1,1,4208.0,75,13,61
Inglewood,51.035782,-114.025205,20,2,7,0,22.7,2.9,0,2547.0,14,15,11
Bowness,51.085447,-114.184379,22,2,8,0,25.3,1.3,0,677.0,6,6,2
Sunalta,51.041211,-114.094008,12,4,6,0,13.6,5.0,0,2854.0,63,15,17
Shawnessy,50.911386,-114.063881,14,2,4,0,-0.3,1.9,0,1900.0,8,1,7
Marda Loop,51.030458,-114.096148,6,6,4,0,6.9,1.5,0,1451.0,7,3,4
East Village,51.04758,-114.047386,7,3,12,0,-14.5,0.3,0,14642.0,72,17,21
Sunnyside,51.054206,-114.084244,20,6,8,0,22.6,0.2,0,1031.0,28,19,21
Mission,51.033738,-114.062223,17,4,7,0,23.4,4.4,0,2547.0,129,15,44
Chinatown,51.051472,-114.070327,6,0,1,0,-8.0,0.2,0,14759.0,49,10,12
Tuscany,51.127778,-114.222487,16,0,12,0,-8.3,0.7,0,425.0,14,1,4
Crescent Heights,51.056012,-114.06834,7,0,11,0,-3.6,0.3,0,4062.0,74,4,17
Tuscany,51.128489,-114.221016,10,0,12,0,-8.4,1.1,0,425.0,14,1,0
East Village,51.047134,-114.050822,6,5,7,0,28.1,23.6,0,14642.0,72,17,13
Shawnessy,50.910693,-114.066613,3,6,5,0,17.1,2.8,0,1900.0,8,1,0
Bridgeland,51.056106,-114.044546,18,4,9,1,13.0,0.7,1,7505.0,38,33,44
Signal Hill,51.019012,-114.175992,2,3,10,0,3.9,0.5,0,1089.0,3,4,0
Beltline,51.039593,-114.072245,20,6,9,0,15.2,0.3,0,12253.0,72,21,29
Tuscany,51.127284,-114.227152,8,4,6,0,9.7,9.1,0,425.0,14,1,13
Forest Lawn,51.042507,-113.976658,14,4,12,0,-8.4,0.2,0,2420.0,8,4,9
17th Avenue SW,51.036243,-114.079701,22,2,5,0,13.7,2.7,0,10501.0,66,8,8
Victoria Park,51.042171,-114.057087,8,5,4,0,0.7,12.5,0,13659.0,54,25,23
Shawnessy,50.911934,-114.066156,5,0,7,0,17.8,0.8,0,1900.0,8,1,1
Hillhurst,51.057174,-114.092755,22,5,2,0,-17.3,0.8,0,11663.0,44,7,6
Mount Royal,51.032707,-114.08412,2,4,5,0,16.0,2.7,1,10123.0,46,3,0
Coventry Hills,51.151625,-114.085711,6,1,8,0,10.4,2.4,0,839.0,21,3,4
Inglewood,51.036228,-114.020928,10,4,9,0,15.4,1.6,0,2547.0,14,15,7
Crescent Heights,51.057993,-114.06472,2,2,8,0,23.8,5.1,0,4062.0,74,4,1
Kensington,51.054288,-114.083785,23,2,11,0,-5.2,1.4,0,8998.0,148,16,6
Victoria Park,51.035746,-114.055221,20,5,3,0,10.9,0.9,0,13659.0,54,25,30
Cliff Bungalow,51.037093,-114.079632,3,6,1,0,-7.0,0.5,0,2836.0,77,7,1
Kensington,51.056482,-114.090008,2,4,3,1,-0.8,3.6,1,8998.0,148,16,4
Eau Claire,51.056868,-114.070166,2,3,4,0,10.4,2.6,0,8455.0,24,4,1
Eau Claire,51.046391,-114.07088,21,4,8,0,27.7,5.1,1,8455.0,24,4,33
Crescent Heights,51.059459,-114.065772,1,5,11,0,-0.7,2.9,0,4062.0,74,4,2
Mission,51.033299,-114.074593,12,6,1,0,-12.2,3.9,0,2547.0,129,15,23
Coventry Hills,51.152611,-114.084662,1,1,8,0,15.9,20.8,0,839.0,21,3,1
Bridgeland,51.055068,-114.041951,16,5,11,0,-9.2,4.0,0,7505.0,38,33,25
Shawnessy,50.911423,-114.064929,21,5,12,0,-3.9,1.0,0,1900.0,8,1,6
Victoria Park,51.041899,-114.049016,11,3,4,0,13.3,0.8,0,13659.0,54,25,23
Bridgeland,51.053566,-114.043645,8,3,6,0,10.5,1.0,0,7505.0,38,33,29
Bankview,51.030891,-114.095872,15,6,9,0,2.8,0.5,0,3178.0,18,7,18
Ramsay,51.038059,-114.037527,2,5,3,0,9.2,2.7,0,4208.0,75,13,5
Coventry Hills,51.156504,-114.088443,8,0,6,0,15.2,49.5,0,839.0,21,3,15
East Village,51.044903,-114.051835,15,2,1,0,-14.1,0.3,0,14642.0,72,17,18
Crowfoot,51.124078,-114.160999,8,1,3,0,-5.5,0.6,0,1289.0,9,6,6
Eau Claire,51.054173,-114.07315,8,4,12,1,-15.2,0.8,1,8455.0,24,4,20
Crescent Heights,51.058761,-114.06754,6,6,9,0,10.4,4.9,1,4062.0,74,4,9
17th Avenue SW,51.040038,-114.080898,8,4,11,0,-0.7,0.4,0,10501.0,66,8,33
17th Avenue SW,51.033872,-114.081415,16,6,3,0,0.9,0.6,1,10501.0,66,8,43
Crowfoot,51.123479,-114.158315,21,2,6,0,8.3,6.6,0,1289.0,9,6,7
Bankview,51.03375,-114.094526,9,3,5,0,15.4,0.4,0,3178.0,18,7,16
Bowness,51.085601,-114.183667,10,6,10,0,-1.1,0.1,0,677.0,6,6,5
Marda Loop,51.026814,-114.099791,20,5,9,0,14.8,1.0,1,1451.0,7,3,25
Inglewood,51.036635,-114.028174,8,4,5,0,6.6,6.5,0,2547.0,14,15,33
Marlborough,51.053355,-113.975156,17,4,2,0,-12.6,0.4,0,1531.0,10,4,10
University District,51.07879,-114.129584,18,1,10,0,8.6,0.6,0,1952.0,4,5,14
McKenzie Towne,50.915287,-113.958868,14,4,4,0,2.4,1.6,0,1688.0,10,1,3
Mount Royal,51.032169,-114.079982,6,6,7,0,17.0,3.8,0,10123.0,46,3,5
Cliff Bungalow,51.035236,-114.070393,2,6,4,0,2.8,0.1,0,2836.0,77,7,1
Mount Royal,51.027972,-114.085095,15,3,1,0,-4.8,0.3,0,10123.0,46,3,11
Bowness,51.087769,-114.189617,15,6,9,0,13.4,10.6,0,677.0,6,6,11
Coventry Hills,51.152042,-114.079773,16,4,1,0,-8.4,0.2,0,839.0,21,3,10
Inglewood,51.033349,-114.02298,10,6,11,0,-1.7,0.6,0,2547.0,14,15,16
Cliff Bungalow,51.032398,-114.075631,0,0,3,0,4.6,0.1,0,2836.0,77,7,1
Forest Lawn,51.042317,-113.969599,18,2,9,0,11.5,3.1,0,2420.0,8,4,10
Beltline,51.039484,-114.071059,18,3,11,0,-12.1,0.2,0,12253.0,72,21,24
Shawnessy,50.912076,-114.06613,20,1,1,1,-3.3,0.8,0,1900.0,8,1,0
17th Avenue SW,51.042904,-114.082568,14,2,6,0,14.9,0.3,0,10501.0,66,8,19
Mission,51.03196,-114.066166,14,0,10,0,4.9,0.8,0,2547.0,129,15,9
Mount Royal,51.031089,-114.087985,12,2,3,0,0.1,1.7,0,10123.0,46,3,28
Signal Hill,51.015882,-114.174437,12,2,11,0,-2.6,0.3,0,1089.0,3,4,9
Inglewood,51.036494,-114.029589,9,3,2,0,-5.8,1.8,0,2547.0,14,15,15
Bowness,51.085905,-114.188485,2,2,8,0,18.8,1.1,0,677.0,6,6,0
Shawnessy,50.908365,-114.066282,1,1,10,0,12.8,2.3,0,1900.0,8,1,2
Crowfoot,51.119391,-114.163239,2,2,1,0,-13.5,0.2,0,1289.0,9,6,1
McKenzie Towne,50.921787,-113.960872,18,3,11,0,-3.4,0.1,0,1688.0,10,1,5
Marda Loop,51.026342,-114.098808,1,0,3,0,2.7,1.0,0,1451.0,7,3,0
Beltline,51.041834,-114.076504,23,2,1,0,-11.7,0.1,0,12253.0,72,21,6
