machine_id,temperature,vibration,pressure,rpm,power_consumption,operating_hours,age_months,maintenance_history_count,failure_within_7days,rolling_mean_temp_24h,rolling_std_vibration_24h,temp_pressure_ratio
24,65.19,1.82,4.04,1681.7,65.48,2517,86,13,0,67.78,1.374,16.1361
32,78.87,3.081,6.14,1545.4,44.04,26250,56,0,0,70.31,2.9922,12.8453
4,67.52,2.097,5.47,1655.8,63.97,31719,45,1,0,68.16,1.7666,12.3437
18,62.96,1.467,4.59,1686.3,44.01,33163,65,18,0,71.86,3.2053,13.7168
38,75.43,2.08,5.58,1970.9,26.72,28231,81,13,0,70.36,1.2411,13.5179
32,63.47,1.621,4.55,1696.1,67.74,25834,56,0,0,69.81,3.0141,13.9495
33,78.88,2.834,5.63,1384.3,65.11,17693,109,0,0,67.7,1.2412,14.0107
24,60.31,7.305,5.58,1922.5,46.93,2390,86,13,0,67.19,1.648,10.8082
11,57.28,1.977,5.5,1633.1,68.14,39630,84,14,0,71.4,1.5131,10.4145
38,73.69,2.529,6.24,1551.1,51.15,28155,81,13,0,70.04,0.9929,11.8093
34,64.58,2.26,5.51,1742.8,60.02,36712,12,19,0,70.08,1.2072,11.7205
41,66.45,6.144,4.06,1311.4,49.67,16927,22,7,0,67.48,1.8505,16.367
21,70.39,2.275,4.95,1433.0,77.98,41550,7,11,0,71.4,2.086,14.2202
23,71.01,1.704,5.19,1620.7,50.21,6193,25,12,0,75.96,2.3354,13.6821
29,66.25,2.666,5.6,1553.7,49.43,36995,18,13,0,72.62,5.734,11.8304
50,54.74,1.04,4.94,1806.9,53.13,22471,21,3,0,71.62,2.4324,11.081
34,63.77,1.383,5.88,1380.5,44.79,36931,12,19,0,70.28,1.1661,10.8452
6,78.16,3.883,4.37,1723.8,43.61,28634,71,2,0,73.14,3.1075,17.8856
44,80.27,3.332,6.13,1164.3,53.63,15559,41,3,0,73.77,3.0231,13.0946
11,87.18,1.661,5.61,1041.7,43.65,39878,84,14,0,72.77,1.5265,15.5401
27,74.29,2.424,6.35,1608.8,60.14,1994,52,16,0,68.21,1.1044,11.6992
3,79.93,1.237,5.62,1673.8,55.8,50063,40,16,0,68.84,2.5286,14.2224
27,80.84,2.025,6.0,1736.2,56.86,1966,52,16,0,68.98,1.1067,13.4733
44,61.73,1.536,4.26,1317.0,54.38,15369,41,3,0,74.35,3.0298,14.4906
19,69.78,2.787,4.99,1752.3,68.68,34300,75,12,0,68.68,1.3642,13.984
32,57.0,2.617,4.5,1271.4,52.72,26123,56,0,0,68.3,2.6463,12.6667
1,57.93,4.082,5.54,1312.6,56.14,2292,74,9,0,68.09,2.2322,10.4567
41,69.81,2.969,4.96,1601.9,57.7,16770,22,7,0,67.66,1.8434,14.0746
3,69.97,0.95,5.74,1423.6,34.74,49976,40,16,0,68.67,1.3382,12.1899
24,68.23,2.361,4.7,1637.4,31.49,2346,86,13,0,67.39,1.5984,14.517
29,57.68,11.909,5.35,1279.4,61.07,36760,18,13,0,71.97,5.9666,10.7813
36,66.94,1.562,5.95,1643.2,23.25,32630,32,13,0,72.28,1.8531,11.2504
49,58.11,1.516,6.03,1059.9,41.81,35160,62,5,0,69.21,2.7576,9.6368
5,68.68,3.01,5.36,1304.9,42.88,31461,49,5,0,74.97,5.2179,12.8134
50,66.02,1.628,4.34,1252.0,40.32,22419,21,3,0,71.67,2.4213,15.212
40,60.07,0.932,6.48,1402.8,35.61,39191,23,8,0,70.38,1.7062,9.2701
37,79.07,1.525,5.77,1575.2,46.97,14624,91,13,0,67.14,1.4481,13.7036
22,75.39,4.466,3.52,1247.1,51.76,24923,35,6,0,71.12,1.2366,21.4176
41,71.43,7.865,5.66,919.6,32.51,16688,22,7,0,68.42,2.0725,12.6201
38,45.25,1.023,5.83,1519.0,33.89,28593,81,13,0,68.9,1.0235,7.7616
3,83.9,2.547,4.84,1702.9,113.6,49986,40,16,1,70.11,1.3358,17.3347
9,67.61,1.944,5.21,1473.7,47.11,28924,28,7,0,68.67,3.4197,12.977
25,71.59,1.048,4.8,1358.2,65.97,8971,25,2,0,69.35,3.0459,14.9146
5,67.07,5.952,4.14,1376.8,62.16,31238,49,5,0,74.87,5.1942,16.2005
17,78.9,2.169,4.71,1766.1,58.95,49115,49,0,0,68.06,1.1407,16.7516
45,66.8,1.611,4.21,1488.9,77.18,950,30,11,0,70.85,3.0014,15.867
8,69.15,3.641,6.1,1528.2,63.59,39577,98,4,0,67.44,1.5676,11.3361
36,70.79,1.845,5.15,1193.1,71.59,32730,32,13,0,72.24,1.865,13.7456
3,58.63,2.805,5.07,1522.3,66.55,50206,40,16,0,69.58,1.2994,11.5641
39,65.21,3.223,5.54,1327.6,48.8,34369,15,13,0,70.76,3.19,11.7708
23,56.75,3.639,6.24,1415.1,71.99,6281,25,12,0,75.24,2.3001,9.0946
38,73.64,1.36,6.82,1197.6,67.73,28321,81,13,0,69.23,0.9963,10.7977
33,64.98,1.253,5.7,1255.0,52.99,17678,109,0,0,67.48,1.2436,11.4
10,48.63,3.798,6.09,1451.2,36.11,31073,81,9,0,67.75,1.071,7.9852
28,61.56,2.839,6.33,1151.8,71.71,47910,40,2,0,71.32,1.3841,9.7251
24,72.56,2.77,6.46,1228.0,73.67,2285,86,13,0,67.43,1.5486,11.2322
6,71.91,2.696,6.3,1300.1,10.0,28518,71,2,0,73.84,3.0894,11.4143
33,67.68,2.497,6.38,1299.4,67.65,17596,109,0,0,67.62,1.243,10.6082
12,73.66,0.978,4.85,1178.3,59.61,32214,111,6,0,69.28,1.495,15.1876
11,81.88,2.447,5.72,1510.6,49.83,39988,84,14,0,73.58,1.5164,14.3147
38,70.38,1.57,5.45,1307.4,42.2,28367,81,13,0,68.69,1.0018,12.9138
40,88.57,8.125,1.76,1714.6,101.8,39151,23,8,1,71.74,1.8334,50.3239
12,59.0,3.644,6.43,1679.4,40.89,32592,111,6,0,68.62,1.4238,9.1757
13,67.67,3.425,5.6,1608.7,64.33,46889,72,9,0,70.47,2.5916,12.0839
50,78.87,2.923,5.23,1471.6,56.29,22425,21,3,0,72.17,2.4023,15.0803
17,69.04,1.626,7.15,1384.3,68.53,49111,49,0,0,68.27,1.1355,9.6559
31,69.26,1.76,6.55,1407.3,45.26,8328,56,3,0,68.88,1.13,10.574
39,62.19,2.741,6.05,1187.0,53.03,34295,15,13,0,70.37,3.2005,10.2793
25,81.31,1.102,5.4,1357.4,52.18,8848,25,2,0,69.89,3.0677,15.0574
23,67.25,2.848,6.14,1755.3,30.87,6330,25,12,0,73.77,2.2678,10.9528
41,81.7,2.675,5.71,1806.6,55.05,16615,22,7,0,69.1,2.0265,14.3082
47,74.27,9.06,6.0,1419.6,52.94,17717,55,7,0,69.82,3.5373,12.3783
9,68.24,1.336,5.2,1668.6,59.47,28993,28,7,0,68.77,3.4264,13.1231
16,78.32,3.713,5.91,1237.5,43.27,3302,83,12,0,67.25,1.6696,13.2521
13,75.26,2.035,5.76,1372.8,75.21,47141,72,9,0,70.74,2.5555,13.066
50,71.12,3.69,5.78,1578.2,37.06,22157,21,3,0,71.61,2.4032,12.3045
34,70.8,2.1,4.86,1518.7,56.27,36918,12,19,0,70.13,1.159,14.5679
21,75.27,1.697,5.17,1643.5,53.75,41308,7,11,0,71.06,2.0942,14.559
38,71.21,2.25,6.26,1579.1,67.81,28414,81,13,0,69.11,0.9029,11.3754
23,70.12,1.777,5.81,1692.8,64.92,6418,25,12,0,73.93,2.2791,12.0688
38,83.69,2.785,3.19,1627.4,83.66,28318,81,13,1,70.02,0.9133,26.2351
11,75.13,3.741,5.88,1533.9,42.3,39582,84,14,0,73.72,1.5315,12.7772
25,80.99,3.439,5.55,1207.6,43.62,8881,25,2,0,70.58,3.0633,14.5928
32,71.32,2.699,5.52,1365.9,50.44,25874,56,0,0,68.65,2.6496,12.9203
37,80.9,2.717,5.71,1391.9,66.29,14668,91,13,0,67.65,1.4474,14.1681
48,68.61,2.225,5.16,1364.8,44.21,30040,115,7,0,68.36,1.6767,13.2965
42,66.79,3.837,5.29,1450.1,51.23,5526,63,17,0,70.47,1.6518,12.6257
3,73.1,3.081,5.01,1557.9,31.27,50247,40,16,0,69.9,1.2963,14.5908
21,67.52,0.971,5.87,1697.4,44.02,41417,7,11,0,70.96,2.1201,11.5026
11,70.39,1.878,5.94,1775.1,51.65,39565,84,14,0,73.69,1.5402,11.8502
37,59.26,4.097,4.33,1579.8,59.59,14612,91,13,0,66.92,1.4584,13.6859
48,61.88,3.997,5.87,1318.7,29.52,30043,115,7,0,67.8,1.6993,10.5417
8,83.42,3.045,4.94,1252.9,67.37,39702,98,4,0,68.18,1.5233,16.8866
50,81.59,5.5,3.09,1782.8,97.62,22515,21,3,1,71.86,2.4482,26.4045
28,68.55,1.59,5.46,1279.4,45.17,47803,40,2,0,70.66,1.2541,12.5549
26,53.2,0.833,6.01,1597.5,43.52,12112,95,13,0,69.34,1.7309,8.8519
10,63.64,2.463,6.97,1637.8,51.55,31225,81,9,0,67.84,0.9194,9.1306
48,67.55,2.984,5.83,1156.8,62.08,29949,115,7,0,68.11,1.6983,11.5866
3,67.77,1.891,5.04,1282.4,67.94,50365,40,16,0,69.85,1.3063,13.4464
22,74.52,1.057,5.64,1729.2,43.52,24976,35,6,0,71.28,1.2796,13.2128
13,72.0,3.208,6.64,1437.7,38.0,46653,72,9,0,71.18,2.5549,10.8434
41,70.76,0.773,4.34,1753.2,58.76,16848,22,7,0,68.79,2.0918,16.3041
21,66.34,1.581,6.03,1593.1,39.69,41479,7,11,0,71.19,2.0995,11.0017
35,80.84,1.296,5.47,1664.4,54.93,8382,57,10,0,69.71,1.7083,14.7788
12,72.46,2.942,5.36,1344.2,43.53,32295,111,6,0,68.83,1.3759,13.5187
44,73.0,5.1,5.41,1471.0,45.92,15622,41,3,0,74.54,3.0201,13.4935
22,71.97,3.958,6.11,1308.5,64.63,25243,35,6,0,71.57,1.3079,11.7791
50,69.04,2.363,5.58,1286.7,49.68,22481,21,3,0,71.74,2.4515,12.3728
35,55.11,3.211,6.33,1474.7,49.34,8513,57,10,0,69.66,1.6445,8.7062
21,79.07,2.805,5.93,1611.4,54.43,41344,7,11,0,70.65,1.2159,13.3339
49,78.6,2.175,5.37,1523.4,39.51,35213,62,5,0,68.63,1.9245,14.6369
21,77.69,3.531,1.78,1312.0,84.26,41559,7,11,1,70.44,1.1555,43.6461
20,56.08,1.946,6.52,1009.4,51.36,24889,31,3,0,70.15,3.3175,8.6012
16,69.92,2.039,5.35,1570.1,54.07,3446,83,12,0,67.13,1.6716,13.0692
11,62.41,3.514,7.13,1018.9,74.23,39967,84,14,0,72.96,1.5484,8.7532
6,71.43,1.893,5.3,1362.5,35.32,28565,71,2,0,73.79,3.0941,13.4774
36,56.51,2.036,5.67,1568.6,50.99,32465,32,13,0,71.54,1.8591,9.9665
45,65.41,0.662,5.23,1558.3,58.88,926,30,11,0,70.53,3.0445,12.5067
40,54.34,1.222,5.46,1633.9,43.49,39134,23,8,0,70.92,1.7295,9.9524
32,76.97,1.729,5.9,1279.4,52.49,26054,56,0,0,68.6,2.3873,13.0458
14,58.84,1.045,5.29,1651.2,63.52,32815,41,2,0,72.04,1.6414,11.1229
15,46.48,1.758,5.37,1190.1,61.32,12684,110,16,0,67.27,1.377,8.6555
35,68.68,2.374,4.42,1313.0,56.27,8304,57,10,0,69.91,1.5927,15.5385
17,78.14,4.303,6.03,1457.1,71.57,48977,49,0,0,68.84,1.1666,12.9585
36,78.84,3.826,4.68,1660.8,84.27,32631,32,13,1,72.26,1.8616,16.8462
16,56.68,1.463,5.38,1154.0,43.11,3394,83,12,0,67.22,1.6761,10.5353
21,66.3,2.244,6.68,1324.9,44.79,41510,7,11,0,70.4,1.1192,9.9251
40,80.86,1.477,6.55,1209.8,62.39,39016,23,8,0,71.93,1.7412,12.345
50,52.54,2.146,5.53,1482.0,57.54,22073,21,3,0,69.98,1.7457,9.5009
25,92.28,2.213,4.19,1531.4,85.72,9040,25,2,1,71.25,3.0593,22.0239
15,72.85,3.347,5.84,1597.7,63.01,12840,110,16,0,67.21,1.3674,12.4743
13,62.44,2.506,5.91,1241.9,67.45,47047,72,9,0,70.88,2.5315,10.5651
1,59.3,3.43,6.72,1192.0,55.25,2338,74,9,0,67.11,2.2422,8.8244
24,74.32,3.292,5.71,1321.3,65.33,2526,86,13,0,67.83,1.5365,13.0158
38,51.88,4.875,5.72,1638.1,49.21,28286,81,13,0,68.97,1.0582,9.0699
11,73.17,2.013,4.99,1004.6,29.7,40025,84,14,0,72.18,1.4241,14.6633
4,71.97,0.835,6.06,1120.7,51.82,31692,45,1,0,68.13,1.805,11.8762
28,70.48,5.432,6.04,1865.4,56.27,47814,40,2,0,70.05,1.359,11.6689
36,73.23,0.936,6.14,1615.9,42.38,32289,32,13,0,72.79,1.8883,11.9267
25,85.27,2.765,5.28,1516.7,58.64,8877,25,2,0,71.89,3.0211,16.1496
14,66.56,1.376,5.05,1593.5,78.64,33124,41,2,0,71.67,1.6336,13.1802
20,66.58,2.955,6.12,1589.6,61.4,24628,31,3,0,70.88,3.3089,10.8791
19,73.2,0.837,5.86,1653.1,31.07,34357,75,12,0,68.02,1.4127,12.4915
47,56.7,1.144,4.3,1360.8,55.36,17766,55,7,0,69.36,3.567,13.186
8,63.45,1.476,5.15,1384.6,58.91,39661,98,4,0,68.27,1.4876,12.3204
15,64.7,0.843,6.55,1564.1,65.0,12499,110,16,0,67.48,1.4045,9.8779
47,64.69,1.01,5.89,1589.7,52.4,18018,55,7,0,69.16,3.5653,10.983
31,63.15,1.635,6.31,1651.2,55.27,8186,56,3,0,68.43,1.1408,10.0079
47,73.8,2.163,5.67,1551.1,66.5,17847,55,7,0,69.08,3.5664,13.0159
41,71.16,4.354,6.36,1559.9,55.51,16981,22,7,0,68.71,2.0508,11.1887
28,69.4,2.012,4.87,1507.2,61.09,47991,40,2,0,69.96,1.3431,14.2505
30,82.06,2.938,4.85,1163.4,58.48,30851,90,2,0,68.18,1.2017,16.9196
20,67.12,2.934,7.25,1266.5,38.34,25017,31,3,0,71.05,3.2835,9.2579
9,80.23,2.375,6.2,1580.0,42.72,28982,28,7,0,68.83,1.7043,12.9403
31,63.86,2.153,5.18,1431.5,56.58,8328,56,3,0,67.67,1.1401,12.3282
37,89.69,6.307,3.1,1823.5,87.02,14746,91,13,1,68.43,1.586,28.9323
49,68.12,1.887,5.51,1602.2,50.54,35276,62,5,0,68.02,1.9325,12.363
5,60.78,4.015,4.82,1545.6,48.12,31470,49,5,0,73.7,5.1963,12.61
42,88.67,0.863,6.21,1494.2,59.33,5678,63,17,0,71.03,1.6655,14.2786
24,75.96,2.048,4.42,1655.7,47.62,2256,86,13,0,68.52,1.5425,17.1855
7,53.62,1.218,5.5,1405.3,55.54,3049,118,6,0,71.46,3.4859,9.7491
12,86.88,2.072,5.69,1719.4,46.31,32186,111,6,0,69.63,1.3577,15.2689
49,82.99,1.278,6.81,1842.3,40.84,35156,62,5,0,68.76,1.9643,12.1865
47,83.5,2.802,6.5,1039.8,32.35,17731,55,7,0,70.09,3.5498,12.8462
13,68.33,1.452,4.84,1694.7,49.51,46812,72,9,0,70.41,2.5571,14.1178
4,70.88,3.43,5.4,1500.2,58.82,31531,45,1,0,68.66,1.7924,13.1259
20,83.79,1.214,5.23,1700.6,63.7,25018,31,3,0,72.31,3.2854,16.021
38,80.13,3.94,5.21,1619.7,44.31,28578,81,13,0,69.79,1.0966,15.38
31,69.81,2.581,3.89,1331.1,69.79,8477,56,3,0,67.44,1.13,17.946
16,69.19,2.137,4.59,1528.5,55.96,3434,83,12,0,67.86,1.6634,15.0741
41,69.33,3.367,4.86,1349.5,49.14,16924,22,7,0,68.73,2.0508,14.2654
29,73.53,1.344,5.98,1501.7,53.11,36874,18,13,0,71.98,5.9774,12.296
10,63.48,1.088,6.22,1569.7,50.33,30910,81,9,0,67.94,0.9315,10.2058
4,82.44,1.221,4.19,1609.8,66.82,31559,45,1,0,69.06,1.7636,19.6754
47,103.36,2.77,3.3,1333.9,96.43,17764,55,7,1,71.79,3.5467,31.3212
12,82.67,2.288,5.32,1790.3,59.33,32352,111,6,0,70.04,1.3559,15.5395
9,65.23,1.879,5.15,1445.0,48.9,28862,28,7,0,68.39,1.7089,12.666
42,79.69,6.306,1.74,1145.2,86.6,5579,63,17,1,71.34,1.8084,45.7989
7,63.37,2.43,5.2,1746.8,45.18,2833,118,6,0,71.21,3.4736,12.1865
39,80.6,4.367,4.88,1456.7,63.21,34087,15,13,0,70.04,3.1877,16.5164
35,80.3,2.659,6.04,1581.6,43.66,8133,57,10,0,70.67,1.5926,13.2947
1,70.68,3.211,5.88,1316.8,47.25,2468,74,9,0,67.04,2.2182,12.0204
6,66.29,3.522,5.2,1379.4,50.5,28301,71,2,0,73.8,3.0867,12.7481
4,116.29,5.993,2.06,1967.9,92.12,31776,45,1,1,71.43,1.8939,56.4515
9,76.08,0.83,5.02,1479.4,74.74,28859,28,7,0,68.94,1.7527,15.1554
24,73.07,2.824,5.38,1097.9,72.05,2514,86,13,0,69.12,1.5286,13.5818
5,96.28,8.166,3.49,899.3,90.87,31324,49,5,1,74.51,5.2172,27.5874
28,93.25,5.255,4.34,1573.2,117.01,47808,40,2,1,70.59,1.4561,21.4862
39,70.78,1.046,5.57,1368.8,30.21,34099,15,13,0,70.53,3.2434,12.7074
32,70.3,0.87,5.94,1432.0,44.62,26139,56,0,0,68.0,1.4064,11.835
9,63.49,0.854,6.09,1688.9,56.89,28922,28,7,0,68.8,1.7821,10.4253
13,70.6,4.696,5.2,1202.0,61.33,46732,72,9,0,71.16,2.5715,13.5769
35,65.18,3.723,4.07,1188.0,50.52,8265,57,10,0,70.37,1.5507,16.0147
41,73.35,3.852,5.84,1676.8,59.67,16839,22,7,0,69.23,2.0357,12.5599
34,56.64,1.034,5.9,1355.7,44.62,36873,12,19,0,69.53,1.0433,9.6
17,75.31,2.169,6.38,1697.2,32.88,49135,49,0,0,69.16,1.1606,11.8041
43,73.68,2.31,5.47,1521.7,76.1,22121,106,18,0,66.24,1.1853,13.4698
36,94.32,6.902,3.07,1772.0,63.61,32393,32,13,1,73.83,2.0293,30.7231
22,53.04,1.506,6.12,1402.6,51.63,25217,35,6,0,70.79,1.3223,8.6667
47,74.14,1.725,6.03,1503.0,54.8,18048,55,7,0,71.61,3.5301,12.2952
38,58.58,1.853,5.68,1407.3,58.75,28290,81,13,0,69.15,1.003,10.3134
46,71.03,5.134,2.89,1857.1,107.23,11329,19,9,1,67.94,2.0757,24.5779
22,65.71,2.374,6.85,1602.7,57.59,24851,35,6,0,70.64,1.3163,9.5927
21,73.89,7.53,4.19,614.3,98.67,41259,7,11,1,70.64,1.5473,17.6348
47,61.37,3.485,4.62,1658.0,56.29,17659,55,7,0,71.83,3.522,13.2835
18,70.74,4.186,6.83,1546.5,41.05,32810,65,18,0,71.89,3.1889,10.3572
43,68.77,2.161,4.76,1129.6,55.41,22118,106,18,0,66.28,1.1787,14.4475
27,65.25,0.951,5.25,1766.1,62.69,1996,52,16,0,68.68,1.1249,12.4286
5,66.56,2.775,6.94,1388.0,46.44,31336,49,5,0,74.04,5.2311,9.5908
28,69.32,4.579,5.82,1411.9,38.81,47840,40,2,0,70.51,1.4789,11.9107
31,64.75,5.345,5.93,1183.9,68.5,8422,56,3,0,66.6,1.2613,10.9191
49,77.23,1.248,5.42,1775.2,74.52,35114,62,5,0,69.21,1.9735,14.2491
8,64.51,1.952,5.29,1354.6,23.0,39522,98,4,0,67.97,1.4853,12.1947
44,60.54,1.985,5.48,1521.6,42.63,15641,41,3,0,74.56,3.0338,11.0474
13,64.45,2.364,5.25,1572.4,49.72,46758,72,9,0,71.7,2.5469,12.2762
12,57.81,1.458,5.71,1753.1,53.74,32431,111,6,0,69.63,1.3655,10.1243
15,68.09,2.567,4.84,1613.8,45.86,12823,110,16,0,67.28,1.3905,14.0682
18,71.37,3.385,5.48,1755.4,43.92,32827,65,18,0,71.65,3.1748,13.0237
28,62.52,2.095,5.67,1058.0,49.22,48091,40,2,0,70.55,1.3538,11.0265
14,71.65,2.652,6.52,1443.1,37.33,32928,41,2,0,71.37,1.6329,10.9893
13,70.34,5.404,5.15,1036.8,61.01,46774,72,9,0,71.36,2.5048,13.6583
4,65.64,3.308,5.91,1279.5,44.65,31899,45,1,0,71.36,1.8993,11.1066
21,71.82,0.752,6.23,1247.4,58.34,41200,7,11,0,70.28,1.5793,11.5281
15,63.08,2.512,5.19,1425.4,60.14,12506,110,16,0,67.47,1.3506,12.1541
37,69.2,1.683,5.03,1120.7,62.2,14298,91,13,0,68.46,1.566,13.7575
10,71.74,5.73,6.03,1496.7,54.14,30892,81,9,0,68.21,1.1659,11.8972
35,69.0,6.662,5.37,1292.9,52.33,8355,57,10,0,70.06,1.684,12.8492
21,73.25,3.015,5.43,1225.5,69.32,41264,7,11,0,70.33,1.5818,13.4899
46,71.06,4.147,5.08,1497.1,39.85,11221,19,9,0,67.06,2.0969,13.9882
4,85.62,1.092,6.29,1044.8,37.27,31479,45,1,0,72.44,1.8897,13.6121
32,61.36,1.449,4.63,1473.4,54.44,26248,56,0,0,68.0,1.417,13.2527
49,71.62,2.279,4.33,1522.4,49.99,35122,62,5,0,69.42,1.9682,16.5404
12,51.99,3.283,4.64,1656.4,49.43,32653,111,6,0,68.51,1.371,11.2047
48,66.93,1.094,6.0,1530.9,45.19,29924,115,7,0,68.06,1.695,11.155
29,76.55,0.939,5.53,1415.8,43.64,36648,18,13,0,71.91,5.9807,13.8427
36,59.84,3.302,5.79,1362.1,55.18,32447,32,13,0,72.5,1.9966,10.3351
23,69.51,4.025,3.87,1156.8,79.03,6521,25,12,0,73.62,2.2245,17.9612
23,69.51,4.483,5.53,1187.6,42.57,6478,25,12,0,73.76,2.1926,12.5696
31,95.21,9.025,1.49,766.3,98.78,8567,56,3,1,67.82,1.835,63.8993
35,66.24,2.424,4.88,1326.3,51.72,8537,57,10,0,70.35,1.6128,13.5738
38,75.47,1.482,4.65,1962.0,72.01,28213,81,13,0,70.03,1.0106,16.2301
13,83.54,3.541,4.94,1570.8,63.52,46967,72,9,0,72.18,2.4994,16.9109
50,87.0,3.686,5.89,1530.0,54.06,22141,21,3,0,70.59,1.7505,14.7708
34,70.6,1.045,5.66,1295.7,58.5,37132,12,19,0,69.56,1.0599,12.4735
47,107.46,7.489,4.94,1594.0,79.83,17908,55,7,1,73.58,3.6104,21.753
30,60.3,2.422,4.78,1657.3,22.94,30614,90,2,0,67.67,1.1959,12.6151
38,65.07,2.066,6.17,1645.2,50.94,28366,81,13,0,69.99,0.9909,10.5462
27,70.66,1.261,5.37,1465.0,45.26,2405,52,16,0,68.88,1.1464,13.1583
40,77.51,3.732,5.5,1336.2,51.92,39481,23,8,0,72.45,1.7551,14.0927
3,85.98,8.194,2.85,1593.2,101.83,50073,40,16,1,70.52,1.7161,30.1684
17,71.75,6.475,3.48,1234.1,90.99,49002,49,0,1,69.15,1.3687,20.6178
13,73.97,1.953,5.51,1652.6,44.82,46758,72,9,0,72.2,2.4927,13.4247
32,60.79,0.918,4.99,1428.9,59.14,25990,56,0,0,67.36,1.4513,12.1824
19,58.5,1.561,3.9,1644.4,54.26,34195,75,12,0,67.85,1.4229,15.0
47,59.05,4.056,6.47,1735.5,44.11,18074,55,7,0,73.41,3.5914,9.1267
48,66.24,4.088,4.64,1310.9,55.98,29769,115,7,0,68.29,1.6334,14.2759
49,60.93,2.012,4.41,1528.2,61.87,35074,62,5,0,69.56,1.9781,13.8163
41,71.49,3.821,5.27,1226.7,72.6,16787,22,7,0,69.19,2.0248,13.5655
25,61.64,2.476,5.8,809.6,45.34,9153,25,2,0,71.62,3.0113,10.6276
32,69.32,0.413,5.21,1246.8,84.66,25973,56,0,0,68.07,1.5027,13.3052
48,73.14,1.177,5.79,1569.3,56.5,29992,115,7,0,68.49,1.6446,12.6321
19,70.85,3.504,5.99,1609.0,56.55,34225,75,12,0,67.53,1.3822,11.828
32,69.24,3.907,6.24,1469.2,51.2,25968,56,0,0,68.36,1.0549,11.0962
21,67.39,1.696,5.73,1339.6,49.29,41430,7,11,0,70.48,1.5635,11.7609
25,75.32,2.516,4.28,1253.5,72.31,9006,25,2,0,71.94,2.9601,17.5981
6,51.92,2.6,5.44,1480.3,64.01,28522,71,2,0,72.91,3.0957,9.5441
2,67.66,1.451,5.24,1416.7,49.53,6841,88,17,0,68.91,1.6593,12.9122
9,66.7,1.793,6.46,1275.5,80.99,28890,28,7,0,68.99,1.7767,10.3251
9,60.78,1.639,6.45,1245.8,54.27,28759,28,7,0,68.65,1.7612,9.4233
26,63.61,1.057,6.79,1476.1,63.25,12194,95,13,0,68.48,1.7568,9.3682
29,73.51,1.549,5.09,1035.2,61.33,36718,18,13,0,72.18,5.999,14.442
44,66.78,3.462,4.32,1607.9,59.52,15272,41,3,0,74.2,2.9903,15.4583
35,61.57,2.28,7.37,1091.6,58.3,8377,57,10,0,69.67,1.6163,8.3541
13,74.31,2.287,6.61,1539.3,50.65,46944,72,9,0,71.85,2.506,11.2421
16,67.87,2.372,5.37,1301.6,45.16,3126,83,12,0,68.0,1.6408,12.6387
38,69.16,3.579,5.24,1281.8,65.52,28280,81,13,0,70.33,1.0208,13.1985
33,72.34,1.516,5.31,1513.6,42.0,17851,109,0,0,67.94,1.2104,13.6234
14,88.79,1.412,6.31,1367.4,32.71,32872,41,2,0,71.67,1.6556,14.0713
3,86.84,1.716,3.86,1363.1,58.01,50398,40,16,0,71.73,1.7282,22.4974
44,70.01,1.898,5.52,1387.1,71.72,15450,41,3,0,73.99,2.997,12.683
25,81.03,1.841,2.38,1668.9,54.75,8996,25,2,1,72.12,2.9572,34.0462
1,74.84,2.022,6.08,1461.3,61.89,2324,74,9,0,67.54,2.1911,12.3092
11,65.36,3.147,6.42,1401.3,76.14,39554,84,14,0,72.52,1.4223,10.1807
25,74.94,3.429,5.64,1475.6,48.7,9001,25,2,0,72.69,2.9403,13.2872
10,58.0,5.866,3.77,1453.3,64.0,31302,81,9,0,67.89,1.3162,15.3846
40,65.43,2.825,5.78,1362.1,51.47,39052,23,8,0,72.18,1.7369,11.3201
50,62.02,0.85,5.35,1674.3,55.69,22159,21,3,0,69.72,1.3524,11.5925
41,88.85,7.355,5.05,1636.5,59.92,17005,22,7,0,70.19,2.1296,17.5941
40,72.46,1.279,4.81,1349.5,81.33,39154,23,8,0,72.59,1.7625,15.0644
10,58.14,2.585,5.55,1655.5,49.99,31043,81,9,0,67.43,1.2879,10.4757
30,74.03,1.804,5.26,1273.8,66.87,30791,90,2,0,68.01,1.1916,14.0741
5,68.27,0.515,5.27,1556.7,49.89,31135,49,5,0,73.03,3.4717,12.9545
39,79.46,5.053,4.87,1605.0,41.34,34079,15,13,0,70.58,2.5287,16.3162
10,72.09,3.007,5.65,1895.1,56.41,31270,81,9,0,67.99,1.2832,12.7593
49,70.26,2.914,6.07,1613.9,60.41,35206,62,5,0,69.2,1.978,11.575
27,117.38,5.093,4.73,1297.7,50.91,1935,52,16,1,71.47,1.2151,24.8161
9,76.13,0.948,7.19,1309.2,40.95,28754,28,7,0,69.2,1.7976,10.5883
6,54.36,5.497,5.06,1287.7,32.95,28347,71,2,0,71.07,3.1169,10.7431
12,63.22,4.484,6.64,1639.0,61.87,32599,111,6,0,67.94,1.4229,9.5211
6,61.24,3.253,5.5,1234.2,76.54,28601,71,2,0,70.89,3.1164,11.1345
17,82.53,2.0,6.3,1499.4,66.05,49077,49,0,0,70.12,1.3799,13.1
42,71.2,3.392,5.51,1351.9,47.97,5724,63,17,0,71.27,1.7976,12.922
6,74.77,2.078,6.54,1205.2,35.33,28679,71,2,0,71.0,3.1184,11.4327
