gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),30.96,2268.04,0
Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),64.62,758.41,1
Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),18.0,112.18,0
Female,0,Yes,No,58,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.36,4169.67,0
Male,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.49,3188.59,0
Female,0,Yes,Yes,39,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.0,4587.46,0
Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),67.26,2094.78,0
Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.58,6515.11,0
Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.46,420.96,1
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.39,8131.84,1
Female,0,Yes,No,56,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),52.1,2909.11,0
Female,0,Yes,No,28,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.68,2040.24,0
Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),82.91,2749.66,1
Male,0,Yes,No,33,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,76.46,2455.36,1
Male,0,No,Yes,1,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,41.65,21.4,0
Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,23.59,85.95,0
Male,0,No,No,72,No,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),95.44,6980.92,0
Female,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),72.34,1782.74,0
Female,0,Yes,No,15,No,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,67.06,1041.87,0
Male,1,No,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.56,4075.83,0
Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.15,2031.14,0
Female,0,Yes,Yes,0,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.55,0.0,0
Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,83.87,3614.36,0
Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),49.05,2127.09,0
Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,80.81,437.69,0
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,18.0,1289.95,0
Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.39,503.73,0
Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,87.22,1682.41,1
Female,1,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,43.24,209.59,1
Female,1,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.07,2035.25,0
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,73.84,1051.93,0
Female,1,Yes,No,13,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),38.08,456.7,0
Male,0,No,Yes,56,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.67,5549.06,1
Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.41,0.0,0
Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),18.0,894.45,0
Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.52,1898.59,0
Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,108.41,7790.03,0
Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),64.68,1732.28,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,45.28,189.57,1
Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,48.46,102.84,0
Female,1,Yes,No,68,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.0,4076.58,0
Male,1,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.43,1648.49,0
Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),106.87,1283.02,1
Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),92.52,2756.01,1
Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,97.12,2002.28,1
Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,19.69,1422.83,0
Male,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,68.66,5024.64,0
Female,0,Yes,Yes,72,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.14,7016.35,1
Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),36.39,2430.7,0
Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,62.63,4439.75,0
Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,31.82,145.61,0
Female,0,No,No,56,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,89.82,5091.9,0
Female,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.36,2281.28,0
Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.03,4489.22,0
Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),30.94,834.07,0
Male,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,111.24,232.24,1
Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),66.33,1957.9,0
Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,88.55,3288.81,0
Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),76.32,505.68,1
Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.53,716.96,0
Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,18.0,526.72,0
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.06,816.84,0
Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),97.99,1452.64,1
Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,18.0,89.04,0
Male,0,Yes,Yes,72,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.0,8483.87,0
Female,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.81,3850.24,0
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),70.52,0.0,0
Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,61.32,2766.78,0
Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.56,3907.54,0
Male,0,Yes,No,0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.18,0.0,0
Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.07,1059.82,0
Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,74.05,2194.37,0
Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.0,2238.47,0
Female,1,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,53.84,2565.6,0
Female,0,Yes,No,17,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.14,1106.26,0
Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.8,294.79,0
Female,0,No,No,72,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.29,3574.45,0
Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.15,834.21,0
Male,1,Yes,Yes,40,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,35.56,1425.94,0
Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.27,51.88,1
Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.12,833.26,1
Female,0,No,No,18,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),43.06,798.69,0
Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.42,387.79,0
Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,83.8,1618.27,0
Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.18,361.4,0
Female,0,Yes,No,26,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,65.52,1769.87,1
Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,524.05,0
Female,0,Yes,Yes,2,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.59,214.12,1
Male,1,No,No,65,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.69,4579.52,0
Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,118.0,618.62,0
Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.92,758.38,0
Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.34,717.17,0
Female,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),96.62,1928.13,0
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.81,635.24,0
Male,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,89.81,342.33,1
Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.41,5635.54,0
Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.0,3530.75,0
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.92,160.6,0
Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.98,1202.29,1
Male,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.08,5028.53,0
Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.92,2056.26,0
Female,0,No,No,3,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,18.0,56.97,0
Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,69.43,972.16,1
Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.87,659.79,0
Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.75,1544.28,0
Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),39.04,2254.46,0
Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.77,1021.73,0
Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),91.84,1723.89,0
Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.61,5579.15,1
Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,78.76,2139.57,0
Female,1,Yes,Yes,26,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.34,1592.09,0
Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.59,722.79,0
Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),18.0,615.7,0
Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),63.48,1786.92,0
Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.37,935.32,1
Female,0,Yes,Yes,72,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,65.61,4666.81,0
Female,0,No,No,68,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,29.62,2047.29,0
Male,1,No,Yes,44,No,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.91,3335.77,1
Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.0,2765.09,0
Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.22,1344.04,0
Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.2,456.89,0
Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),118.0,1290.74,1
Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36.37,1678.71,0
Female,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.65,1516.2,0
Female,0,No,No,68,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),112.21,7539.65,0
Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.09,198.09,1
Female,1,Yes,Yes,22,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),90.39,1973.51,0
Female,1,No,No,33,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.8,2334.3,1
Female,0,Yes,No,23,No,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),32.56,739.64,0
Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.87,4163.16,0
Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),63.85,4555.55,1
Female,1,No,Yes,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45.72,259.09,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),18.0,18.3,0
Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),52.44,118.38,0
Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),19.95,689.32,0
Male,0,Yes,No,14,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,81.05,1160.6,0
Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,81.28,3418.99,0
Male,0,No,Yes,16,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,26.56,387.38,0
Male,1,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.26,2094.67,1
Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.48,1205.96,0
Female,1,Yes,No,25,No,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,53.94,1358.79,0
Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,44.74,1081.34,0
Female,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,79.21,166.27,1
Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,250.71,0
Male,0,Yes,No,25,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,94.29,2379.79,0
Male,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.63,1983.12,0
Female,1,No,No,72,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,60.47,4421.7,0
Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,24.44,1780.81,0
Male,1,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),18.0,990.73,0
Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.66,1558.71,0
Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.0,4726.02,1
Male,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),66.11,1033.5,0
Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,29.92,204.89,0
Male,0,No,Yes,13,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,31.95,375.1,0
Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,100.25,175.33,0
Male,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,69.87,934.74,1
