gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.06,819.12,0
Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.15,316.98,0
Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,107.02,380.82,0
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.63,1658.21,0
Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),90.4,24.71,0
Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,46.97,1239.94,0
Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,118.0,4.91,0
Female,0,No,Yes,5,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.52,477.65,0
Male,1,Yes,No,36,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),112.36,3996.49,0
Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.76,3257.23,0
Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.75,1280.61,0
Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),95.46,1101.23,1
Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.44,577.2,1
Male,0,No,Yes,22,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),95.53,2082.9,0
Male,0,No,Yes,5,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,79.86,440.75,1
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.51,375.81,0
Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.0,370.6,1
Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.29,1332.43,0
Male,0,No,Yes,25,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.48,1135.3,0
Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.2,1515.11,1
Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,62.97,499.53,0
Male,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.5,667.69,0
Male,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.68,1123.62,0
Female,0,No,No,13,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.0,1556.56,1
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.0,367.79,0
Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,116.61,2015.41,0
Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,74.57,1839.59,0
Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.51,0.0,0
Male,0,Yes,No,13,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.19,869.0,1
Male,1,No,Yes,19,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,112.93,2157.9,0
Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.49,2689.48,0
Female,1,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),73.46,154.75,0
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.02,298.72,1
Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.96,2080.59,0
Female,0,No,Yes,14,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,113.39,1573.34,0
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.87,1039.32,0
Male,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.94,364.45,0
Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),108.53,480.61,0
Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),46.45,1275.52,0
Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),81.51,0.0,0
Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.1,1012.01,0
Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),53.72,614.21,0
Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.92,3776.17,0
Male,1,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.75,1207.28,0
Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.65,596.59,1
Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.2,294.51,1
Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.63,1514.76,0
Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,89.67,69.41,0
Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,91.87,343.72,0
Female,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),65.38,268.9,1
Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,95.42,853.14,1
Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,49.61,406.73,0
Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.41,368.57,0
Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.2,2032.32,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,118.0,517.98,0
Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,77.1,1470.16,0
Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.32,783.51,0
Female,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,65.71,1914.59,0
Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,66.98,736.67,0
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.53,18.39,0
Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,116.1,1961.24,0
Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.13,2874.14,0
Male,1,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,71.7,74.91,1
Male,1,Yes,No,12,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),100.66,1172.67,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,73.9,317.18,0
Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.9,13.06,1
Male,1,No,Yes,6,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.42,370.58,0
Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.09,81.66,0
Male,0,No,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.93,979.24,0
Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),84.7,42.02,0
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.58,141.53,0
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.5,167.99,0
Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.98,723.43,1
Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.99,550.79,0
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.39,393.24,0
Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,97.35,962.87,0
Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.0,14.16,0
Male,0,No,No,21,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.82,1235.33,1
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.79,2529.54,1
Male,1,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,47.19,812.05,0
Male,0,Yes,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),78.35,653.12,0
Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.26,822.04,0
Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.85,206.52,1
Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),56.47,211.25,0
Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),111.06,1003.18,0
Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.46,427.96,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),100.23,263.67,1
Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.97,0.0,0
Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.64,342.44,0
Female,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),118.0,501.77,0
Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.73,2569.33,1
Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,74.27,498.15,0
Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,41.65,252.79,0
Female,1,No,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,67.59,290.79,0
Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,92.29,3347.2,1
Male,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.77,521.36,0
Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.43,174.56,1
Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),81.43,2298.49,0
Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.62,152.28,0
Female,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,82.62,2964.95,0
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,49.65,355.47,1
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,57.07,1342.39,0
Female,0,Yes,Yes,36,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.4,1528.84,0
Female,1,Yes,No,10,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,77.91,692.55,0
Female,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),112.8,4026.15,1
Male,0,Yes,No,12,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,118.0,1396.65,0
Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.45,710.39,1
Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,95.23,2339.41,0
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.01,408.76,1
Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.64,2260.48,1
Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.8,845.93,0
Male,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.0,2002.16,1
Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.87,370.27,0
Male,0,Yes,No,15,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.43,1273.95,0
Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.12,2248.06,0
Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,116.72,4232.7,0
Female,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.71,1583.28,1
Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),90.69,1518.17,0
Male,0,No,Yes,0,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.16,0.0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.6,116.58,0
Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,118.0,925.31,0
Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,92.01,176.85,0
Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.34,555.52,0
Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,102.93,2405.9,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.49,242.08,0
Female,0,No,No,25,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),79.47,1920.83,0
Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.78,2088.33,0
Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,79.51,89.36,0
Female,0,Yes,No,24,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,57.29,1390.23,0
Female,0,No,No,2,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.79,169.52,0
Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,35.53,1323.41,0
Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,115.48,1255.23,1
Female,0,No,Yes,10,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.18,1066.34,0
Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),49.51,569.84,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,95.44,776.81,1
Female,1,Yes,No,15,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,42.82,673.24,0
Male,0,Yes,No,22,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.68,1002.84,0
Female,1,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),98.34,57.93,0
Male,0,No,No,4,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,109.78,353.47,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.05,324.48,0
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,85.72,1634.38,1
Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,78.89,1374.47,0
Female,0,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.55,3395.09,1
Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.83,0.0,0
Male,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.23,1392.7,1
Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,111.48,1317.21,0
Male,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,62.82,914.81,0
Male,1,No,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,53.73,438.49,0
Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.61,414.47,0
Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.22,154.66,0
Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.23,2892.44,0
Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.0,542.55,0
Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.4,0.0,0
Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,63.89,2290.74,0
Male,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.5,1706.95,0
Female,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,81.05,1283.67,0
Male,0,No,Yes,36,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.58,3183.18,0
Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.7,445.78,0
Female,0,No,No,7,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,64.13,537.54,1
Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.47,541.08,0
Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.21,1399.28,0
