amount,time_hour,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,is_weekend,is_night,num_transactions_last_hour,num_transactions_last_day,is_fraud
51.0,10,1,0.29,9.85,1.05,1,0,2,2,0
106.07,18,1,11.27,2.58,1.226,0,0,1,1,0
4.93,13,2,3.65,1.74,1.724,0,0,1,6,0
54.64,9,5,19.5,0.77,1.31,0,0,3,4,0
52.0,17,3,6.53,3.35,1.028,0,1,1,4,0
28.47,16,9,20.91,1.45,1.985,0,0,1,2,0
21.26,8,4,1.54,3.78,1.361,0,0,1,3,0
40.12,8,7,0.23,0.37,1.364,1,1,3,7,0
124.99,12,9,9.17,3.34,1.346,1,0,1,6,0
41.64,12,0,4.25,3.62,0.942,1,0,0,9,0
24.14,10,4,0.18,1.74,0.53,1,0,1,5,0
66.92,7,8,36.85,43.22,0.421,1,0,1,5,0
80.98,10,0,3.17,2.21,1.15,0,0,1,4,0
8.14,0,7,6.86,0.89,1.526,1,0,1,3,0
7.5,22,8,8.88,2.12,0.619,0,0,1,5,0
176.52,16,9,10.69,5.84,0.808,0,1,0,5,0
68.93,10,5,18.57,7.48,1.543,1,0,0,3,0
319.0,17,1,17.12,21.31,6.507,0,0,3,22,1
33.77,13,9,5.4,11.96,0.886,0,0,0,3,0
14.94,23,3,8.28,1.42,0.877,0,0,0,5,0
5.38,13,5,1.48,8.1,0.983,0,0,0,5,0
20.52,10,5,5.52,0.61,0.999,0,0,1,5,0
73.1,20,1,31.27,10.19,0.758,0,0,2,4,0
9.62,12,1,13.96,2.89,0.4,0,0,1,4,0
9.09,10,0,22.93,1.4,0.776,1,0,1,8,0
134.67,16,0,39.14,6.0,0.671,0,0,0,5,0
502.79,12,1,1.77,1.52,0.567,0,1,2,4,0
14.78,12,1,21.46,1.95,0.991,0,0,1,3,0
462.51,14,9,25.39,7.01,2.539,0,0,1,4,0
20.77,13,6,4.39,0.02,0.925,0,0,0,6,0
20.15,9,8,1.04,5.9,1.053,0,0,1,5,0
29.52,14,5,7.48,4.01,1.772,0,0,3,4,0
314.96,9,4,2.5,4.04,1.047,0,0,0,6,0
4.75,10,2,5.52,0.12,0.845,0,0,0,3,0
45.75,8,2,5.66,0.87,0.491,0,0,0,6,0
28.37,2,3,11.59,2.97,0.856,1,0,0,4,0
57.09,10,3,3.48,3.34,1.293,0,0,2,5,0
210.21,8,7,17.97,3.12,0.911,1,0,0,7,0
6.72,12,0,3.54,2.64,1.288,0,0,1,6,0
25.75,1,6,1.54,23.79,0.932,0,0,0,7,0
61.96,12,4,3.42,3.24,0.674,1,0,1,4,0
27.54,12,4,1.65,2.08,0.677,0,1,0,5,0
148.13,19,5,0.07,18.51,0.56,0,1,0,7,0
27.74,16,9,0.82,3.12,0.761,1,0,0,1,0
17.87,17,4,0.46,0.06,0.565,0,0,1,5,0
39.83,11,0,7.27,10.93,0.478,1,0,0,4,0
110.97,16,4,1.42,0.99,1.078,0,0,0,4,0
61.38,18,8,6.89,3.26,0.758,0,0,1,4,0
19.42,19,0,5.16,4.72,0.56,0,0,0,5,0
34.65,9,2,11.1,1.02,1.053,0,1,1,6,0
23.24,16,5,0.86,13.05,0.561,1,1,1,4,0
68.2,14,9,19.06,23.23,1.401,1,1,1,7,0
13.11,8,4,5.38,1.26,1.052,0,0,1,5,0
28.74,15,4,3.0,0.15,0.595,1,0,1,6,0
20.95,16,8,2.08,6.83,0.937,0,0,2,3,0
12.84,22,7,38.73,16.39,1.966,0,1,4,16,1
64.84,13,5,4.37,12.3,0.748,0,0,0,3,0
34.24,9,5,3.02,1.17,1.317,1,0,0,2,0
112.0,19,2,0.74,11.63,1.166,0,0,0,4,0
30.68,13,4,10.72,5.22,0.518,0,0,1,5,0
10.58,12,4,4.38,6.12,0.741,0,0,0,5,0
18.94,15,4,5.3,0.27,1.181,0,0,0,1,0
32.13,6,1,7.89,4.73,0.425,0,0,0,6,0
8.39,12,4,8.77,2.27,0.595,0,0,0,2,0
13.39,19,5,0.98,3.49,1.838,0,0,0,4,0
21.94,17,6,7.04,0.2,0.887,1,1,1,4,0
31.19,15,3,3.47,5.28,0.66,0,0,0,3,0
6.39,9,9,6.69,2.16,0.798,1,1,1,8,0
50.85,14,2,2.11,3.64,1.497,0,0,0,6,0
13.68,17,2,7.1,1.16,0.353,1,0,3,3,0
23.94,22,2,2.5,3.94,0.95,0,0,0,6,0
140.39,11,0,0.7,1.7,0.942,0,0,0,4,0
15.2,22,4,27.36,0.51,0.36,0,0,1,7,0
76.54,23,6,4.97,5.46,0.983,1,0,2,4,0
56.95,6,8,1.31,1.98,0.918,0,0,2,5,0
64.78,16,9,0.42,7.45,1.49,0,1,1,8,0
33.81,12,8,0.02,1.28,1.14,0,0,0,4,0
68.7,20,2,0.37,4.99,0.431,1,0,1,10,0
14.45,17,6,3.66,2.25,2.405,0,1,1,4,0
31.44,11,8,1.61,15.48,1.322,1,0,0,8,0
81.3,18,3,3.03,2.12,1.501,1,0,0,3,0
33.38,22,4,3.79,1.85,1.365,1,0,0,5,0
74.36,14,3,8.47,1.31,0.801,1,0,0,7,0
17.36,14,6,1.32,18.01,0.885,0,0,3,5,0
107.74,21,6,13.57,12.21,0.528,1,0,0,2,0
183.28,17,6,0.19,1.38,1.108,1,0,1,8,0
29.99,14,9,2.12,3.27,1.319,0,0,1,2,0
39.78,11,3,15.43,6.91,0.706,0,0,0,3,0
13.76,10,7,4.72,6.26,0.792,0,0,0,5,0
104.83,7,4,6.34,6.1,1.875,1,1,0,4,0
20.13,8,3,3.0,11.23,1.251,0,0,2,6,0
17.35,15,1,4.17,3.4,0.639,1,0,0,2,0
66.92,19,4,4.66,11.98,0.845,1,0,1,2,0
21.53,21,5,0.14,0.24,0.815,0,0,0,5,0
30.87,11,5,21.97,1.39,0.801,0,0,0,8,0
12.01,16,3,7.36,22.39,0.91,1,0,0,4,0
95.54,13,2,2.22,1.74,0.795,0,0,0,3,0
17.48,11,0,10.42,7.53,0.69,1,0,0,7,0
13.35,10,4,25.14,1.15,1.388,1,0,2,3,0
10.33,21,4,23.59,1.96,1.366,0,1,1,6,0
27.73,12,4,6.72,2.54,0.976,1,0,1,5,0
32.15,8,8,2.86,9.04,1.178,1,0,0,4,0
22.9,7,5,25.36,2.0,0.78,0,0,2,5,0
31.79,17,5,1.27,9.92,1.6,0,0,1,2,0
118.93,13,6,8.37,1.91,0.911,0,0,1,3,0
59.56,10,7,4.47,0.07,0.705,0,0,2,2,0
73.16,23,4,8.35,7.08,1.636,0,0,1,8,0
17.17,12,3,11.72,0.75,1.672,0,0,0,4,0
57.02,20,8,131.84,2.86,8.172,1,0,5,6,1
36.83,13,6,14.13,1.27,1.195,0,1,0,2,0
35.77,16,0,5.25,13.75,0.76,0,0,1,2,0
15.58,4,1,4.3,5.73,0.925,0,0,0,3,0
38.5,12,1,4.09,0.29,0.495,0,0,2,3,0
25.54,16,7,8.29,10.34,0.757,0,0,0,3,0
32.67,21,9,0.43,5.15,1.074,0,0,1,6,0
33.55,11,1,20.26,14.66,0.898,0,0,2,4,0
2.42,18,7,4.52,15.68,1.061,0,0,0,5,0
355.4,22,1,3.57,134.34,2.938,1,1,2,9,1
9.13,15,7,29.45,3.94,1.337,1,0,0,4,0
76.24,17,9,0.54,4.13,0.87,0,0,0,6,0
32.99,8,0,7.77,1.74,1.603,1,0,0,5,0
22.94,8,1,4.58,5.23,0.426,0,0,0,4,0
49.25,4,6,26.6,42.3,16.51,0,0,3,8,1
41.36,16,0,21.22,0.37,1.038,0,0,1,4,0
16.32,18,0,0.62,11.92,2.817,0,0,1,5,0
14.52,14,7,8.08,0.92,1.581,0,0,0,5,0
4.61,9,5,11.68,5.51,0.815,0,1,1,2,0
87.24,13,1,12.9,6.42,0.609,1,1,1,6,0
12.41,7,4,3.57,0.46,1.106,1,0,0,5,0
96.71,17,1,0.9,4.81,0.965,1,0,0,10,0
210.2,14,9,9.95,10.63,1.392,1,0,1,6,0
12.34,15,1,11.98,1.19,0.343,0,0,1,3,0
1.75,14,3,11.96,2.14,1.062,1,1,0,5,0
70.15,14,0,8.9,2.8,0.65,0,0,1,7,0
62.71,13,9,0.1,2.02,1.408,1,0,0,6,0
43.24,3,8,2.97,5.37,1.227,0,0,0,7,0
199.87,21,3,15.96,7.24,0.769,0,0,1,1,0
61.09,9,0,0.17,7.05,0.867,0,0,1,1,0
214.61,5,3,19.96,1.9,1.273,1,0,2,5,0
27.98,15,7,2.1,2.49,1.375,0,0,1,4,0
41.68,7,3,1.49,1.73,0.622,1,0,0,5,0
9.39,9,0,0.63,3.64,0.988,0,0,0,5,0
26.56,3,6,46.52,6.32,1.511,0,0,1,10,0
10.99,15,1,15.98,18.88,1.948,0,0,2,5,0
8.78,15,7,3.96,10.86,1.442,0,0,0,6,0
54.73,10,4,0.4,2.61,1.725,1,0,1,5,0
60.88,19,4,0.66,4.01,0.903,0,0,1,0,0
53.76,0,9,13.67,5.23,0.903,0,0,1,6,0
45.15,10,6,0.83,1.31,0.466,0,0,1,5,0
38.26,16,3,2.81,5.83,0.652,0,0,3,9,0
58.88,13,0,15.95,5.94,1.378,0,0,0,4,0
46.67,16,0,25.86,5.41,0.405,0,0,0,2,0
2.13,18,3,40.11,1.89,0.805,0,0,0,6,0
75.2,17,2,5.3,1.43,0.897,0,0,2,4,0
56.76,14,3,4.34,2.45,0.92,1,1,1,1,0
7.58,21,2,0.69,20.24,1.979,0,0,0,6,0
72.16,13,7,2.06,1.5,1.06,0,0,0,4,0
4.5,12,3,17.14,3.14,0.731,1,0,1,10,0
2.63,8,6,1.45,0.76,0.945,1,0,0,7,0
46.83,12,7,3.89,6.43,1.41,0,0,1,4,0
19.98,7,8,22.51,1.76,1.201,0,0,0,7,0
59.93,22,3,0.83,6.54,1.678,0,0,1,3,0
4.71,19,5,0.12,1.67,0.973,0,0,1,3,0
15.72,22,6,4.43,4.87,0.467,0,0,1,7,0
85.65,17,3,4.4,2.4,1.574,1,0,0,8,0
14.01,15,9,29.01,12.62,1.297,0,0,0,7,0
220.7,16,4,0.8,4.79,1.052,1,0,0,2,0
9.34,14,5,0.03,0.9,0.695,1,0,0,8,0
13.64,15,8,1.68,1.41,1.763,0,0,1,6,0
24.34,23,4,1.43,2.29,0.699,0,0,0,4,0
35.19,16,1,7.23,2.25,1.931,0,0,0,4,0
64.47,9,3,4.36,0.06,0.757,1,1,2,6,0
52.34,21,5,1.42,0.88,1.483,0,0,1,6,0
17.15,14,9,3.79,18.38,1.594,1,0,1,3,0
38.09,9,1,15.15,4.99,0.658,0,0,0,2,0
24.36,11,5,14.86,6.09,0.772,0,0,0,7,0
90.96,18,3,5.25,0.81,0.854,1,0,0,7,0
23.53,16,1,6.03,0.96,0.974,0,0,0,2,0
105.08,14,9,1.63,8.94,0.8,0,0,1,4,0
44.99,20,4,12.2,0.71,0.511,0,0,1,2,0
65.32,23,1,15.07,7.83,1.228,0,0,0,3,0
59.88,17,1,0.16,0.02,1.89,0,0,0,1,0
4.11,17,2,35.97,1.74,1.193,0,0,2,8,0
172.93,15,7,11.86,6.3,1.068,0,0,0,2,0
7.42,12,1,11.01,1.73,0.786,0,0,3,8,0
8.96,18,1,8.53,7.18,0.883,0,0,0,5,0
148.82,16,2,12.03,5.03,1.697,0,0,2,9,0
95.43,20,4,7.0,4.27,1.225,0,0,2,2,0
164.95,19,7,14.93,7.51,1.006,0,0,2,6,0
132.99,23,5,4.65,9.29,1.484,1,0,1,3,0
57.88,19,6,3.29,0.82,1.662,0,0,0,4,0
12.62,10,0,8.33,10.91,0.814,0,0,0,5,0
27.63,16,0,1.53,0.61,1.622,1,0,0,6,0
8.04,1,5,5.06,0.01,0.686,0,0,1,1,0
24.54,10,4,1.2,0.04,0.773,1,0,1,3,0
47.54,18,5,1.16,1.88,0.791,0,0,0,4,0
81.07,13,6,1.02,10.39,2.28,0,0,1,8,0
19.73,11,5,2.64,9.4,1.185,1,0,0,2,0
8.46,15,0,1.56,0.14,1.303,0,0,0,6,0
7.69,19,2,1.2,1.69,0.854,1,0,1,4,0
24.58,11,3,18.2,2.83,1.154,1,0,2,4,0
23.8,8,3,1.59,3.3,0.92,0,0,2,3,0
25.86,11,8,0.62,0.81,0.694,0,1,1,8,0
10.43,14,1,9.44,0.07,0.808,0,1,0,7,0
99.21,9,2,15.85,3.55,2.582,0,0,0,6,0
8.91,18,3,4.14,0.14,0.83,1,0,1,0,0
17.49,0,4,9.31,5.39,1.496,0,0,0,3,0
59.66,17,6,3.2,0.18,0.749,0,0,0,6,0
15.76,10,8,9.47,12.69,0.934,0,0,0,4,0
9.86,10,0,4.24,0.9,1.334,0,0,0,3,0
13.1,9,6,8.5,14.49,0.994,1,0,2,6,0
20.95,19,5,12.89,9.27,0.679,1,1,1,4,0
35.59,10,1,3.29,5.38,1.006,0,0,2,4,0
86.14,8,0,18.16,0.2,1.169,0,0,1,2,0
22.35,12,3,8.97,0.06,1.001,0,0,1,1,0
13.25,18,4,15.83,0.11,0.721,0,0,0,3,0
21.32,9,6,11.95,1.56,1.389,0,0,0,6,0
107.45,22,6,8.81,23.96,0.85,0,0,2,2,0
21.93,13,3,17.57,5.12,0.901,0,0,4,6,0
228.92,16,8,46.96,3.23,0.595,0,1,0,5,0
61.18,22,6,2.2,5.12,0.487,0,0,1,4,0
44.35,13,3,12.37,3.41,2.331,0,0,1,4,0
72.57,12,3,0.0,10.04,0.693,0,0,3,8,0
12.08,12,7,0.88,9.91,0.739,0,1,0,5,0
33.66,18,6,5.2,6.43,1.377,0,0,0,2,0
52.69,17,0,1.97,1.58,1.352,0,0,0,5,0
8.59,14,9,0.64,0.65,2.424,0,0,2,4,0
60.82,19,1,7.43,5.16,1.051,0,0,0,6,0
39.25,23,3,0.21,1.69,0.648,1,0,2,3,0
95.27,17,8,10.74,0.66,0.923,0,0,0,4,0
29.56,11,5,14.17,1.08,1.215,1,0,0,5,0
43.32,16,0,0.62,3.45,1.223,0,1,0,6,0
46.93,6,6,16.97,9.24,1.156,1,0,1,2,0
8.58,10,0,2.38,5.99,1.626,1,0,0,7,0
41.75,16,5,1.69,19.51,0.419,0,0,1,4,0
83.59,13,3,12.81,13.83,0.495,1,0,1,2,0
33.17,16,8,8.71,1.57,0.449,0,0,2,6,0
57.01,6,4,11.06,0.54,1.123,0,0,1,4,0
64.37,21,3,3.04,3.09,1.123,0,0,0,6,0
13.4,15,7,2.89,7.18,1.296,1,0,1,7,0
121.03,10,6,7.89,4.41,0.581,0,0,1,9,0
2.64,9,5,7.83,10.79,1.161,0,0,1,4,0
48.86,14,5,0.12,5.91,1.184,0,0,1,6,0
26.63,17,2,3.95,11.69,2.189,0,0,1,1,0
5.32,18,1,19.91,0.67,1.184,0,0,1,8,0
15.49,15,0,14.3,4.08,0.556,0,0,0,6,0
33.05,1,1,1.29,0.57,1.124,1,0,0,6,0
41.91,8,3,3.64,1.45,0.789,0,0,0,4,0
15.76,21,1,0.56,3.41,1.294,0,0,0,6,0
31.89,13,7,0.17,5.51,0.938,1,0,2,2,0
170.0,13,6,3.81,1.14,1.311,1,0,0,3,0
36.31,14,7,18.59,11.41,0.551,1,0,0,3,0
51.67,22,7,2.48,8.2,0.864,0,0,0,5,0
12.37,17,0,5.79,0.03,0.787,0,0,0,10,0
134.74,19,8,1.57,2.2,1.139,0,0,1,7,0
13.03,0,3,13.97,10.22,0.689,0,0,1,4,0
138.01,6,6,0.3,26.19,1.059,0,0,1,2,0
36.72,17,1,1.91,7.28,1.158,1,0,3,4,0
24.31,11,0,7.12,18.91,1.185,0,0,2,5,0
16.79,17,2,6.51,11.44,0.97,0,0,0,9,0
6.97,17,9,1.09,5.42,1.667,0,0,0,5,0
98.27,11,5,6.0,2.7,0.836,0,1,0,9,0
36.56,18,0,1.42,7.52,1.545,1,0,1,11,0
22.03,20,9,3.43,4.32,0.62,0,0,2,1,0
27.24,15,0,23.29,10.0,1.996,0,0,0,8,0
64.2,15,5,4.93,19.05,1.937,0,0,2,5,0
18.51,13,6,4.86,1.71,0.68,1,0,1,8,0
97.82,11,5,15.23,21.32,0.949,0,0,0,7,0
46.45,17,4,8.77,14.44,0.688,0,1,0,3,0
32.81,12,6,6.53,0.99,0.972,0,0,2,6,0
27.03,21,3,15.54,2.68,0.846,1,0,1,2,0
21.95,13,3,5.38,1.98,0.837,0,0,0,4,0
55.51,8,4,0.37,1.3,0.577,1,0,0,4,0
8.03,23,2,10.46,8.3,0.771,0,0,0,4,0
10.48,20,9,9.13,11.57,0.941,0,0,0,7,0
72.96,12,9,7.06,1.63,0.831,0,0,3,3,0
55.6,5,0,9.19,3.25,1.369,0,0,2,10,0
8.58,15,4,1.53,6.36,1.013,0,0,2,6,0
18.48,20,3,15.59,8.76,0.694,1,0,0,5,0
31.4,11,4,5.55,3.91,1.745,0,0,1,3,0
27.8,23,5,16.74,2.87,0.424,0,0,0,2,0
41.22,11,5,3.07,2.3,0.93,0,0,1,9,0
136.93,23,5,3.89,2.13,0.425,0,0,0,5,0
64.01,22,3,1.27,6.16,1.644,1,0,1,5,0
26.92,11,2,3.3,2.26,0.971,0,0,0,3,0
45.14,16,5,4.47,3.06,1.365,0,1,1,4,0
44.43,17,5,14.35,4.58,0.747,0,0,0,7,0
91.96,10,4,12.66,7.8,0.904,1,0,1,7,0
13.15,10,6,17.04,0.94,0.768,0,1,0,6,0
8.33,22,4,0.37,12.58,1.156,0,0,1,6,0
19.18,9,1,9.65,6.3,0.819,1,0,0,2,0
53.56,1,9,14.86,1.87,3.11,1,0,3,7,0
14.34,16,1,1.5,1.82,0.504,0,0,0,2,0
31.11,11,3,0.01,2.64,0.637,1,0,1,7,0
20.08,20,4,20.38,20.8,0.841,0,0,0,8,0
125.08,16,9,4.63,15.31,0.928,0,0,1,7,0
41.73,0,7,6.38,48.2,7.141,0,1,2,18,1
29.34,17,4,1.56,1.31,1.407,1,0,0,7,0
74.39,8,7,26.67,5.88,0.826,0,0,1,4,0
184.82,19,3,12.49,4.05,0.579,0,0,1,4,0
17.66,11,1,8.58,3.57,0.991,0,0,1,3,0
39.97,20,1,9.36,6.97,0.52,1,0,1,4,0
38.28,11,4,12.58,5.48,0.522,0,0,1,5,0
24.95,18,5,1.18,12.58,1.71,0,0,1,4,0
105.44,5,2,5.67,3.87,1.778,0,0,0,7,0
94.36,18,1,4.46,4.92,1.136,0,0,3,3,0
84.89,9,4,0.33,1.52,0.952,0,1,0,6,0
27.5,9,9,3.03,4.9,0.925,0,0,0,4,0
46.53,14,3,4.3,0.24,1.144,0,0,0,10,0
66.57,11,0,3.26,4.43,2.211,0,0,0,9,0
53.72,18,7,11.75,3.07,0.724,0,0,0,5,0
223.95,23,8,1.89,1.93,0.789,1,0,0,4,0
10.96,18,7,8.79,4.44,0.855,1,0,0,6,0
7.08,12,3,6.52,0.33,1.332,0,0,0,3,0
10.69,8,3,24.53,6.94,1.579,0,0,2,5,0
7.7,19,0,3.47,4.57,1.076,1,0,1,3,0
17.26,12,0,0.81,5.9,1.303,0,0,0,5,0
107.99,7,9,120.53,3.29,2.607,0,1,2,9,1
129.85,19,5,18.83,14.52,0.449,0,0,1,3,0
71.11,16,9,4.99,1.25,0.947,0,0,1,4,0
42.45,10,7,30.21,2.51,1.299,1,0,0,5,0
23.93,15,3,28.39,52.73,9.855,1,1,4,10,1
51.77,15,5,6.97,5.62,1.115,0,0,0,5,0
36.69,17,1,0.68,4.89,0.892,0,1,4,2,0
22.48,14,2,6.65,0.9,0.504,0,0,0,4,0
100.45,8,1,3.15,4.03,1.661,1,0,1,5,0
7.19,13,2,5.34,1.68,0.676,0,0,1,6,0
4.93,11,3,10.26,0.87,0.851,0,0,0,2,0
145.47,14,0,7.91,5.2,1.098,0,0,1,7,0
7.58,4,9,8.93,1.96,1.345,0,1,1,4,0
6.22,20,2,3.68,4.03,1.709,0,0,0,7,0
222.32,17,0,23.04,0.81,0.591,0,1,1,5,0
5.59,19,5,13.97,4.04,1.215,0,1,1,5,0
24.54,14,8,4.41,4.69,0.622,0,0,3,5,0
290.56,15,0,0.38,0.42,2.74,1,0,0,6,0
5.41,8,8,2.42,0.51,1.246,1,1,0,10,0
20.41,10,0,0.73,0.27,0.969,0,0,1,10,0
57.8,2,7,67.07,47.77,11.416,0,1,3,10,1
31.64,10,4,3.5,19.05,0.958,0,0,0,10,0
92.49,17,8,8.1,13.86,0.737,1,0,2,9,0
45.79,0,9,11.39,0.9,1.14,0,0,0,7,0
15.06,12,5,4.4,1.98,0.445,0,0,1,6,0
125.28,15,5,4.44,5.08,0.648,0,1,1,4,0
23.58,15,4,24.74,4.71,0.523,0,1,1,4,0
154.86,14,0,15.32,6.54,1.04,1,0,1,1,0
204.34,21,6,17.55,1.54,0.836,0,0,0,2,0
39.03,15,8,11.17,0.06,0.685,0,0,0,5,0
12.45,11,3,9.01,16.12,0.524,0,0,1,3,0
29.25,21,2,1.52,6.79,0.761,0,0,1,7,0
33.73,14,8,10.87,4.55,1.102,0,0,1,7,0
26.32,9,0,33.02,9.42,1.13,0,0,1,4,0
128.24,15,9,2.52,1.72,0.661,0,0,2,4,0
24.4,8,6,6.91,1.32,0.649,0,0,1,5,0
11.36,11,4,15.94,11.21,1.67,0,0,0,8,0
13.34,8,0,2.21,4.07,0.433,0,0,1,3,0
16.6,18,5,5.94,7.18,1.267,0,0,1,6,0
17.06,10,4,0.39,8.35,0.776,0,1,1,5,0
100.16,13,1,19.09,3.67,0.966,0,0,1,3,0
35.41,8,1,0.91,8.65,0.82,0,0,0,2,0
85.89,18,0,10.1,1.48,2.881,0,0,1,4,0
40.42,20,6,12.4,7.46,0.723,0,0,0,11,0
46.3,18,8,14.05,8.39,0.992,0,0,0,4,0
50.82,18,4,0.91,4.01,0.948,0,1,2,5,0
85.59,18,7,9.43,7.42,0.719,1,0,5,6,0
38.54,23,3,19.27,0.25,0.723,0,0,1,6,0
79.56,7,0,8.76,0.17,1.251,1,1,1,5,0
69.5,10,7,10.53,0.5,1.244,0,1,0,8,0
25.38,6,6,1.75,0.33,1.05,0,0,2,3,0
23.17,16,3,17.6,9.08,1.441,1,0,1,4,0
26.6,19,0,9.57,0.93,1.189,1,0,2,6,0
23.1,18,3,10.77,0.69,0.979,1,0,1,8,0
154.9,20,2,6.02,10.44,0.749,1,0,0,4,0
50.68,12,6,25.65,3.27,1.929,1,0,0,5,0
7.35,20,8,0.55,5.75,1.024,1,0,1,8,0
148.61,9,1,16.01,6.13,0.936,1,0,0,6,0
34.72,23,5,9.61,4.88,1.735,0,0,2,6,0
90.55,15,2,8.05,6.61,1.633,0,0,0,5,0
50.49,13,8,7.04,3.54,0.746,0,1,2,5,0
24.94,12,5,1.11,2.12,0.837,1,0,2,7,0
38.99,7,1,4.39,1.74,2.501,1,0,0,4,0
28.02,14,7,0.92,2.18,0.831,0,0,0,3,0
17.62,10,0,10.75,10.34,2.416,0,0,0,5,0
192.22,8,9,9.18,5.14,1.337,1,0,1,6,0
26.92,17,2,1.43,1.32,2.326,0,0,0,3,0
63.21,8,3,0.66,13.3,0.572,0,1,0,7,0
26.4,11,1,1.29,1.68,1.168,0,0,1,10,0
12.58,21,5,1.93,1.87,1.413,1,0,2,7,0
102.18,1,3,6.36,11.74,0.659,0,0,2,4,0
58.29,17,8,4.01,3.24,1.991,1,0,1,7,0
24.31,7,3,13.78,1.34,1.164,0,0,3,4,0
35.06,3,5,132.75,11.52,10.28,0,0,5,14,1
5.95,17,4,1.41,0.92,1.101,0,0,1,7,0
655.41,23,5,36.5,4.08,0.809,0,0,3,2,0
54.61,13,5,0.82,0.1,0.736,0,0,0,3,0
29.04,18,3,1.19,0.95,1.456,1,1,1,2,0
2.58,17,0,4.43,15.92,1.091,1,1,0,7,0
88.72,20,9,10.68,3.07,0.565,1,0,1,3,0
22.53,12,5,5.35,13.62,1.336,1,0,2,1,0
40.88,14,0,1.16,5.76,0.695,1,0,1,3,0
51.96,12,1,6.55,6.47,1.047,0,0,1,6,0
32.42,18,2,39.14,9.59,0.969,0,0,1,6,0
18.62,22,8,3.49,7.2,0.865,0,0,0,4,0
20.5,20,4,1.38,2.8,1.251,0,0,1,4,0
24.39,20,7,6.45,4.29,0.734,0,0,2,4,0
22.94,1,5,2.1,5.98,1.062,0,0,0,4,0
82.56,7,2,19.54,7.62,0.674,0,0,0,1,0
10.36,22,3,15.75,11.79,0.604,0,0,0,3,0
70.78,11,9,6.86,1.68,1.387,1,0,1,6,0
44.2,17,0,1.89,2.04,0.683,0,0,1,5,0
7.2,20,6,7.85,5.27,0.719,1,0,1,5,0
22.47,10,4,4.0,1.44,0.906,0,0,1,3,0
4.75,14,1,0.11,6.4,1.534,1,0,0,7,0
9.11,10,5,3.94,0.08,0.876,1,0,0,10,0
44.94,16,5,3.09,0.45,1.608,0,0,0,7,0
16.79,9,8,1.43,0.26,1.13,1,0,0,8,0
29.53,9,6,4.08,2.38,1.559,0,0,2,3,0
28.49,10,6,12.75,4.0,0.562,1,0,1,8,0
18.73,10,3,0.69,5.98,1.961,0,0,3,4,0
112.96,0,4,7.91,8.87,1.004,0,0,0,4,0
130.14,14,3,13.07,5.85,0.605,0,0,1,5,0
14.2,11,8,5.71,1.99,1.381,1,0,0,3,0
47.79,17,7,5.97,0.36,1.42,0,0,2,4,0
65.38,14,0,1.11,1.41,0.529,1,0,0,7,0
16.19,11,3,7.59,7.1,0.979,0,0,2,2,0
336.18,17,3,3.42,0.43,1.438,1,1,0,2,0
0.9,7,5,1.32,4.95,1.201,0,0,1,2,0
52.63,9,6,3.08,2.95,0.662,0,0,0,4,0
20.93,15,0,2.42,6.24,0.772,0,1,0,5,0
37.08,20,3,10.49,3.01,0.752,0,1,1,5,0
33.06,9,2,6.69,5.01,1.126,1,0,0,2,0
57.51,14,3,11.93,4.58,0.846,1,0,0,2,0
50.52,1,2,8.17,10.24,0.895,1,0,1,1,0
3.31,8,8,9.17,4.46,1.22,0,0,0,8,0
69.76,19,1,2.0,4.07,0.551,0,0,0,1,0
51.82,9,9,4.76,2.18,0.891,0,0,1,3,0
25.13,14,2,1.46,5.22,0.894,1,0,1,2,0
19.77,10,7,6.81,21.91,0.952,0,0,1,3,0
5.69,9,9,0.77,0.71,1.493,0,0,1,5,0
134.21,8,8,10.26,1.74,0.642,1,0,0,2,0
11.27,10,3,7.59,2.67,1.134,0,0,1,7,0
39.12,12,4,0.97,6.22,0.806,0,0,1,8,0
31.06,19,3,1.87,15.95,0.78,0,0,1,9,0
10.19,11,2,7.21,2.7,1.858,1,0,2,9,0
9.45,16,3,1.19,7.77,0.974,0,0,1,3,0
24.21,10,1,4.15,0.44,2.225,0,0,2,10,0
82.11,21,0,3.5,3.29,1.847,1,0,1,6,0
292.56,3,9,64.54,33.93,7.849,1,1,5,13,1
134.56,12,4,1.99,0.45,1.227,0,0,0,7,0
3061.54,1,6,40.32,50.56,5.54,0,1,2,16,1
22.76,16,8,8.11,5.18,1.056,1,0,1,4,0
41.39,16,4,2.45,4.59,0.517,0,0,3,1,0
3.52,21,4,1.94,1.07,0.646,0,0,1,7,0
23.16,18,5,0.14,1.39,0.763,0,0,0,7,0
6.41,19,5,5.63,13.38,0.606,0,1,1,5,0
58.54,14,2,2.9,2.04,0.667,0,0,0,7,0
26.49,18,0,10.51,5.48,1.609,0,0,0,2,0
36.5,9,9,0.03,0.02,0.757,1,0,0,6,0
37.59,10,2,7.74,3.28,1.099,0,1,1,4,0
101.23,13,4,0.29,4.28,0.555,0,0,2,4,0
89.73,18,9,3.32,2.29,0.668,0,0,0,1,0
17.4,14,7,2.95,0.56,1.222,1,0,1,5,0
59.61,3,1,7.45,6.95,0.964,0,0,0,4,0
63.46,12,7,9.93,6.98,0.403,0,0,1,3,0
