user_id,company_id,plan_tier,signup_date,industry,daily_logins,features_used,session_duration_min,actions_per_session,last_active_date,days_since_last_login,monthly_active_days,support_tickets,nps_score,is_churned
USR-00971,CMP-0019,Enterprise,2023-12-29,Technology,14.3,13,38.9,14.2,2025-09-27,4,10,1,6,0
USR-00972,CMP-0018,Pro,2024-08-20,Education,11.4,16,17.1,11.3,2025-09-27,4,13,0,3,0
USR-00973,CMP-0590,Pro,2023-12-09,Technology,15.7,14,21.4,11.8,2025-09-24,7,26,4,8,0
USR-00974,CMP-0371,Enterprise,2024-01-31,Technology,17.3,12,31.4,10.1,2025-09-30,1,21,0,7,0
USR-00975,CMP-0175,Pro,2025-03-14,Logistics,17.4,10,11.9,10.3,2025-09-25,6,28,2,4,0
USR-00976,CMP-0194,Pro,2024-04-27,Consulting,15.8,8,6.2,7.0,2025-09-19,12,27,4,6,0
USR-00977,CMP-0502,Pro,2025-02-24,Manufacturing,10.3,12,16.6,17.4,2025-09-30,1,16,2,5,0
USR-00978,CMP-0113,Free,2024-10-14,Logistics,9.4,1,6.3,9.2,2025-09-15,16,30,3,8,0
USR-00979,CMP-0114,Enterprise,2024-01-22,Technology,20.7,16,54.1,9.7,2025-09-27,4,28,1,6,0
USR-00980,CMP-0222,Free,2024-10-08,Healthcare,0.4,1,27.7,5.4,2025-09-23,8,3,2,9,1
USR-00981,CMP-0264,Enterprise,2024-11-23,Education,11.8,12,25.6,15.2,2025-09-30,1,13,0,8,0
USR-00982,CMP-0055,Enterprise,2024-04-19,Technology,16.2,18,35.2,19.0,2025-10-01,0,21,2,7,0
USR-00983,CMP-0458,Free,2023-10-28,Finance,0.4,3,14.5,3.4,2025-09-09,22,6,1,4,1
USR-00984,CMP-0162,Pro,2023-10-13,Consulting,13.8,11,31.4,11.1,2025-09-29,2,12,1,7,0
USR-00985,CMP-0380,Pro,2023-11-16,Consulting,19.2,15,26.5,12.8,2025-09-28,3,24,1,6,0
USR-00986,CMP-0087,Free,2025-01-11,Consulting,9.7,1,25.8,2.5,2025-09-26,5,13,1,3,0
USR-00987,CMP-0055,Enterprise,2023-12-28,E-commerce,8.7,23,30.1,17.8,2025-09-29,2,14,0,8,0
USR-00988,CMP-0476,Free,2024-04-27,E-commerce,18.3,1,10.1,3.5,2025-09-15,16,24,5,7,0
USR-00989,CMP-0178,Free,2024-06-29,Marketing,2.9,1,1.1,1.0,2025-09-11,20,2,2,8,1
USR-00990,CMP-0391,Pro,2024-07-16,Media,3.6,13,23.2,12.8,2025-09-28,3,7,6,6,0
USR-00991,CMP-0349,Pro,2024-10-21,Education,22.5,14,23.7,10.5,2025-09-24,7,25,0,9,0
USR-00992,CMP-0008,Pro,2024-06-16,Logistics,12.1,9,18.9,10.8,2025-09-23,8,20,2,7,0
USR-00993,CMP-0313,Pro,2023-11-13,Manufacturing,2.2,7,24.6,6.6,2025-09-29,2,15,3,6,0
USR-00994,CMP-0443,Pro,2024-08-22,Technology,18.0,12,25.2,13.5,2025-10-01,0,25,1,5,0
USR-00995,CMP-0328,Pro,2024-10-17,Media,8.2,13,10.6,16.6,2025-09-16,15,25,0,8,0
USR-00996,CMP-0054,Free,2024-01-13,Manufacturing,3.9,6,3.1,12.6,2025-09-16,15,21,4,1,0
USR-00997,CMP-0239,Free,2023-11-20,Logistics,10.5,1,10.8,1.0,2025-09-17,14,16,2,8,1
USR-00998,CMP-0229,Free,2023-10-26,Media,3.9,1,9.4,1.3,2025-10-01,0,3,2,5,1
USR-00999,CMP-0579,Free,2024-03-22,Manufacturing,1.4,6,1.1,6.9,2025-09-08,23,0,2,4,0
USR-01000,CMP-0051,Pro,2024-09-16,Healthcare,12.9,16,26.8,17.2,2025-09-26,5,15,1,5,0
USR-01001,CMP-0264,Free,2024-07-29,E-commerce,1.2,3,1.8,1.0,2025-09-05,26,5,4,4,1
USR-01002,CMP-0418,Free,2024-02-21,Logistics,4.9,3,9.1,2.5,2025-08-11,51,9,1,7,1
USR-01003,CMP-0096,Free,2024-12-01,Education,2.2,5,4.2,7.4,2025-08-18,44,3,4,6,1
USR-01004,CMP-0088,Enterprise,2024-12-13,Finance,23.8,22,37.2,20.9,2025-09-26,5,19,0,7,0
USR-01005,CMP-0078,Enterprise,2024-11-19,Healthcare,17.2,14,17.0,15.3,2025-10-01,0,26,0,7,0
USR-01006,CMP-0288,Pro,2023-11-26,E-commerce,18.0,6,19.3,9.1,2025-09-16,15,28,3,7,0
USR-01007,CMP-0120,Enterprise,2024-11-06,Consulting,15.6,16,32.8,16.8,2025-10-01,0,21,0,10,0
USR-01008,CMP-0491,Enterprise,2024-04-27,E-commerce,19.3,21,34.3,20.4,2025-09-26,5,24,0,10,0
USR-01009,CMP-0452,Pro,2024-05-19,Media,13.0,19,22.3,18.4,2025-09-29,2,19,3,9,0
USR-01010,CMP-0500,Free,2023-10-21,Marketing,8.3,15,6.9,17.0,2025-09-18,13,28,4,3,1
USR-01011,CMP-0165,Pro,2024-06-20,Healthcare,11.8,13,23.1,6.7,2025-10-01,0,28,1,8,0
USR-01012,CMP-0182,Pro,2023-12-03,Consulting,9.5,4,28.1,10.8,2025-09-21,10,11,3,5,0
USR-01013,CMP-0469,Pro,2023-11-30,Media,8.2,5,4.0,1.0,2025-10-01,0,16,5,6,0
USR-01014,CMP-0007,Pro,2024-07-27,Logistics,17.9,13,9.9,10.2,2025-09-28,3,25,0,9,0
USR-01015,CMP-0330,Pro,2025-01-18,Education,5.3,13,11.6,12.7,2025-09-20,11,12,2,6,0
USR-01016,CMP-0151,Pro,2024-03-09,E-commerce,16.0,10,8.0,13.0,2025-09-23,8,25,2,6,0
USR-01017,CMP-0085,Enterprise,2024-02-18,Logistics,22.1,24,32.2,13.2,2025-10-01,0,22,0,7,0
USR-01018,CMP-0147,Free,2024-10-14,Consulting,3.6,1,2.0,3.7,2025-09-24,7,6,2,3,1
USR-01019,CMP-0381,Pro,2024-09-16,Media,10.7,15,31.5,17.4,2025-10-01,0,10,0,6,0
USR-01020,CMP-0548,Pro,2024-08-31,Marketing,18.6,13,23.6,16.4,2025-09-24,7,18,0,8,0
USR-01021,CMP-0285,Pro,2024-03-25,E-commerce,12.9,7,24.8,6.5,2025-09-07,24,10,3,8,1
USR-01022,CMP-0082,Pro,2025-03-25,Education,6.9,2,31.4,3.7,2025-09-24,7,14,5,7,0
USR-01023,CMP-0514,Free,2025-03-24,Marketing,15.2,15,26.5,13.2,2025-09-28,3,27,1,8,0
USR-01024,CMP-0523,Pro,2024-01-26,Manufacturing,13.8,8,24.6,8.2,2025-09-28,3,20,1,3,0
USR-01025,CMP-0386,Free,2024-03-28,Media,5.2,1,3.5,1.0,2025-08-10,52,9,4,5,1
USR-01026,CMP-0471,Pro,2024-07-06,Logistics,18.8,18,21.7,14.7,2025-09-30,1,24,1,5,0
USR-01027,CMP-0119,Pro,2023-11-13,E-commerce,11.4,8,27.5,10.7,2025-09-26,5,16,3,10,0
USR-01028,CMP-0396,Pro,2024-11-24,E-commerce,15.6,12,11.7,13.0,2025-09-28,3,20,1,6,0
USR-01029,CMP-0532,Free,2024-05-21,Consulting,2.0,7,4.8,10.1,2025-09-11,20,1,5,7,0
USR-01030,CMP-0261,Pro,2024-10-19,Education,10.0,10,10.2,11.6,2025-09-17,14,21,1,8,0
USR-01031,CMP-0256,Free,2024-03-04,Finance,2.7,2,9.6,6.7,2025-09-26,5,4,3,4,0
USR-01032,CMP-0226,Enterprise,2024-10-07,Manufacturing,8.1,24,44.5,24.8,2025-09-28,3,12,0,9,0
USR-01033,CMP-0053,Enterprise,2025-02-06,Marketing,22.9,16,41.0,10.6,2025-09-29,2,26,4,9,0
USR-01034,CMP-0500,Enterprise,2023-12-12,Healthcare,16.8,20,53.6,16.4,2025-10-01,0,26,0,9,0
USR-01035,CMP-0506,Enterprise,2024-01-01,Healthcare,19.0,19,32.9,17.5,2025-10-01,0,27,1,7,0
USR-01036,CMP-0364,Pro,2025-02-03,E-commerce,5.3,13,19.9,13.3,2025-09-26,5,15,6,4,0
USR-01037,CMP-0280,Free,2024-04-01,Consulting,0.1,1,3.4,1.8,2025-09-29,2,0,3,10,0
USR-01038,CMP-0593,Free,2024-12-05,Technology,7.2,1,22.1,6.5,2025-09-08,23,5,2,4,0
USR-01039,CMP-0158,Pro,2023-10-07,E-commerce,21.2,9,36.5,16.1,2025-10-01,0,21,0,9,0
USR-01040,CMP-0059,Pro,2025-03-19,Healthcare,18.0,15,23.5,15.6,2025-10-01,0,24,2,6,0
USR-01041,CMP-0128,Enterprise,2023-11-26,Healthcare,17.0,14,31.8,14.5,2025-09-30,1,24,3,10,0
USR-01042,CMP-0115,Free,2023-11-25,Manufacturing,4.9,2,31.8,7.1,2025-09-30,1,8,0,4,1
USR-01043,CMP-0209,Enterprise,2023-11-17,Logistics,16.0,21,29.6,14.2,2025-09-30,1,26,0,8,0
USR-01044,CMP-0526,Pro,2023-10-21,Technology,22.0,6,14.7,7.9,2025-09-28,3,21,1,10,0
USR-01045,CMP-0521,Pro,2024-05-25,E-commerce,17.9,8,13.7,12.3,2025-09-23,8,22,1,3,0
USR-01046,CMP-0552,Free,2025-01-26,Manufacturing,4.0,1,2.2,1.9,2025-08-20,42,11,3,8,1
USR-01047,CMP-0237,Free,2024-10-26,Consulting,1.6,2,1.4,1.0,2025-09-12,19,0,0,5,0
USR-01048,CMP-0281,Pro,2024-11-11,Manufacturing,9.2,17,27.3,16.0,2025-09-30,1,17,1,8,0
USR-01049,CMP-0359,Pro,2024-03-16,E-commerce,10.0,8,12.0,9.2,2025-09-12,19,7,2,6,0
USR-01050,CMP-0201,Free,2024-07-10,Media,9.5,6,6.1,5.1,2025-09-25,6,19,2,9,0
USR-01051,CMP-0278,Pro,2024-01-07,Finance,6.1,10,13.8,17.3,2025-09-27,4,11,0,5,0
USR-01052,CMP-0235,Enterprise,2023-11-04,E-commerce,20.2,18,36.5,16.0,2025-09-30,1,22,0,8,0
USR-01053,CMP-0494,Enterprise,2024-04-20,Education,18.9,15,40.9,11.5,2025-10-01,0,27,1,9,0
USR-01054,CMP-0004,Enterprise,2024-12-16,Healthcare,17.2,18,41.3,17.1,2025-09-25,6,22,1,6,0
USR-01055,CMP-0442,Free,2023-12-09,Technology,6.8,3,1.0,8.1,2025-09-26,5,13,1,5,0
USR-01056,CMP-0029,Free,2024-02-23,Technology,5.4,4,4.8,6.3,2025-09-19,12,10,1,2,0
USR-01057,CMP-0109,Pro,2025-02-13,Logistics,4.4,14,25.6,15.7,2025-09-30,1,4,0,6,0
USR-01058,CMP-0075,Pro,2024-02-27,Finance,9.0,10,24.1,8.4,2025-09-20,11,16,1,10,0
USR-01059,CMP-0146,Free,2023-12-16,Education,19.4,9,2.7,14.7,2025-09-11,20,25,3,8,1
USR-01060,CMP-0128,Free,2025-01-08,Healthcare,8.0,6,6.1,9.5,2025-09-27,4,11,3,7,0
USR-01061,CMP-0042,Pro,2025-01-27,Technology,16.1,14,18.3,17.3,2025-09-23,8,28,3,7,0
USR-01062,CMP-0356,Free,2025-02-22,Education,7.1,9,7.4,11.3,2025-09-14,17,14,2,1,1
USR-01063,CMP-0041,Free,2025-02-07,Manufacturing,1.8,1,1.0,6.3,2025-09-20,11,5,1,5,1
USR-01064,CMP-0034,Free,2024-09-21,Logistics,2.8,6,12.5,5.2,2025-09-19,12,3,4,7,1
USR-01065,CMP-0017,Free,2025-02-02,E-commerce,1.0,1,7.8,2.3,2025-09-20,11,1,3,4,0
USR-01066,CMP-0153,Pro,2024-07-16,E-commerce,9.7,5,12.8,11.0,2025-10-01,0,16,2,7,0
USR-01067,CMP-0378,Pro,2024-12-14,Media,13.6,14,17.7,18.9,2025-09-24,7,16,2,4,1
USR-01068,CMP-0588,Pro,2024-10-09,Healthcare,9.1,14,28.2,10.8,2025-09-27,4,11,1,4,0
USR-01069,CMP-0599,Free,2025-03-10,Education,1.6,10,23.4,11.7,2025-09-23,8,1,2,10,1
USR-01070,CMP-0342,Free,2024-02-20,Marketing,8.6,1,45.0,2.5,2025-09-04,27,19,4,10,0
USR-01071,CMP-0027,Pro,2023-10-22,Technology,19.0,13,24.4,11.3,2025-10-01,0,18,1,6,0
USR-01072,CMP-0287,Pro,2024-05-23,Consulting,11.4,11,32.4,12.7,2025-09-29,2,20,0,5,0
USR-01073,CMP-0168,Pro,2023-10-21,Consulting,15.4,14,26.6,17.6,2025-10-01,0,23,2,5,0
USR-01074,CMP-0268,Free,2024-12-20,E-commerce,2.1,3,12.5,6.8,2025-10-01,0,0,4,6,1
USR-01075,CMP-0455,Enterprise,2023-12-28,Marketing,21.7,14,24.9,13.2,2025-10-01,0,30,1,10,0
USR-01076,CMP-0401,Free,2024-08-02,Consulting,3.0,1,42.3,5.3,2025-07-31,62,2,4,3,0
USR-01077,CMP-0476,Pro,2025-01-14,Finance,13.8,12,8.2,11.5,2025-09-29,2,17,3,7,0
USR-01078,CMP-0558,Pro,2024-03-05,Finance,12.4,4,24.5,7.4,2025-09-24,7,16,3,7,1
USR-01079,CMP-0576,Pro,2023-10-31,Healthcare,14.8,13,17.8,17.6,2025-10-01,0,6,1,10,0
USR-01080,CMP-0130,Free,2024-07-15,Marketing,1.6,3,7.8,1.0,2025-09-19,12,7,0,6,1
USR-01081,CMP-0363,Pro,2024-07-05,Finance,10.9,15,14.2,17.4,2025-09-02,29,25,0,4,0
USR-01082,CMP-0292,Enterprise,2024-10-15,Finance,29.4,10,43.6,6.4,2025-09-30,1,26,0,9,0
USR-01083,CMP-0371,Free,2024-07-14,E-commerce,1.6,1,1.0,7.5,2025-09-05,26,2,0,5,0
USR-01084,CMP-0029,Free,2025-03-10,Consulting,1.6,2,5.6,2.7,2025-07-09,84,1,3,3,0
USR-01085,CMP-0149,Free,2023-12-23,Healthcare,0.6,1,14.4,1.0,2025-09-19,12,7,2,8,0
USR-01086,CMP-0296,Enterprise,2023-12-16,Education,14.3,17,31.2,18.7,2025-09-30,1,25,0,7,0
USR-01087,CMP-0011,Free,2024-04-14,Manufacturing,0.6,1,30.6,4.9,2025-09-16,15,4,3,6,1
USR-01088,CMP-0512,Enterprise,2025-03-10,Technology,24.1,10,34.6,8.0,2025-09-26,5,30,1,8,0
USR-01089,CMP-0113,Pro,2025-03-02,Technology,8.5,5,24.0,3.2,2025-09-30,1,20,2,6,0
USR-01090,CMP-0187,Enterprise,2024-07-15,Logistics,13.7,18,42.5,16.8,2025-09-30,1,21,1,6,0
USR-01091,CMP-0227,Enterprise,2024-11-18,Manufacturing,19.2,15,48.0,11.4,2025-09-30,1,24,0,8,0
USR-01092,CMP-0310,Pro,2023-12-30,Manufacturing,13.5,8,22.4,6.2,2025-09-29,2,10,1,4,0
USR-01093,CMP-0098,Free,2024-10-19,Technology,16.2,11,1.4,12.1,2025-09-04,27,25,0,7,0
USR-01094,CMP-0055,Free,2025-01-14,Technology,5.5,1,20.5,1.0,2025-09-24,7,11,3,3,0
USR-01095,CMP-0406,Free,2024-02-23,Education,1.0,7,4.4,9.9,2025-09-26,5,11,1,2,0
USR-01096,CMP-0069,Pro,2025-02-18,Marketing,17.4,12,8.7,17.1,2025-09-25,6,26,1,9,0
USR-01097,CMP-0312,Free,2025-02-11,Marketing,3.2,1,9.8,3.4,2025-09-28,3,14,2,5,0
USR-01098,CMP-0289,Free,2023-12-16,Education,5.2,8,1.7,9.8,2025-09-28,3,4,5,0,1
USR-01099,CMP-0548,Pro,2025-03-20,Consulting,10.1,17,15.3,22.7,2025-09-26,5,12,2,6,0
USR-01100,CMP-0148,Enterprise,2024-04-10,Manufacturing,15.2,14,29.9,10.6,2025-09-30,1,22,1,8,0
USR-01101,CMP-0467,Free,2023-12-05,Media,2.8,2,7.0,8.2,2025-09-27,4,6,4,7,1
USR-01102,CMP-0244,Free,2023-11-20,Manufacturing,3.3,1,6.8,7.0,2025-10-01,0,17,3,3,1
USR-01103,CMP-0491,Free,2024-11-15,Logistics,0.7,5,1.9,9.6,2025-09-21,10,5,2,3,1
USR-01104,CMP-0507,Enterprise,2024-01-14,Technology,22.7,17,27.0,20.5,2025-09-26,5,28,0,8,0
USR-01105,CMP-0365,Pro,2024-06-19,Manufacturing,20.4,9,32.8,11.0,2025-09-18,13,21,6,9,0
USR-01106,CMP-0482,Free,2024-09-08,Technology,1.7,5,2.1,5.3,2025-09-28,3,2,2,2,1
USR-01107,CMP-0201,Free,2023-12-17,Manufacturing,0.1,1,4.0,7.1,2025-09-19,12,1,5,2,1
USR-01108,CMP-0154,Free,2024-02-17,Logistics,0.4,1,8.3,7.2,2025-09-04,27,2,2,8,1
USR-01109,CMP-0450,Free,2024-02-03,Consulting,2.5,5,13.0,10.3,2025-09-24,7,9,4,8,1
USR-01110,CMP-0501,Enterprise,2024-03-30,Media,16.1,18,62.2,17.5,2025-09-23,8,20,1,6,0
USR-01111,CMP-0073,Enterprise,2024-06-19,Finance,12.8,8,15.8,7.3,2025-09-25,6,13,1,7,0
USR-01112,CMP-0296,Pro,2024-01-29,Education,15.9,6,23.7,8.4,2025-09-30,1,21,1,10,0
USR-01113,CMP-0017,Enterprise,2024-07-11,Education,28.7,14,39.9,17.0,2025-10-01,0,23,0,9,0
USR-01114,CMP-0217,Free,2024-11-05,Media,1.3,5,1.0,10.1,2025-09-29,2,3,6,5,1
USR-01115,CMP-0061,Pro,2024-07-24,Manufacturing,17.7,8,39.6,8.1,2025-09-30,1,25,1,9,0
USR-01116,CMP-0042,Enterprise,2024-04-17,Finance,10.1,10,41.3,11.9,2025-09-24,7,16,0,7,0
USR-01117,CMP-0025,Free,2024-03-24,Logistics,9.9,2,45.0,1.0,2025-08-25,37,20,1,5,0
USR-01118,CMP-0039,Pro,2024-04-12,Marketing,13.7,13,32.0,16.4,2025-10-01,0,11,1,6,0
USR-01119,CMP-0131,Free,2024-03-31,Manufacturing,2.2,4,5.2,3.9,2025-09-19,12,0,1,7,1
USR-01120,CMP-0498,Free,2024-08-21,Consulting,2.3,2,3.9,7.0,2025-09-20,11,15,4,7,1
USR-01121,CMP-0229,Free,2024-06-06,Technology,10.6,6,6.2,4.4,2025-09-25,6,24,1,6,1
USR-01122,CMP-0108,Pro,2024-03-12,Healthcare,19.9,12,25.7,15.7,2025-09-25,6,24,0,8,0
USR-01123,CMP-0172,Pro,2024-03-24,Manufacturing,18.3,9,18.9,11.2,2025-09-11,20,27,6,9,0
USR-01124,CMP-0435,Enterprise,2024-12-08,Healthcare,23.7,18,25.3,15.1,2025-10-01,0,27,1,8,0
USR-01125,CMP-0478,Pro,2025-03-31,Manufacturing,12.5,17,19.8,18.7,2025-10-01,0,12,0,7,0
USR-01126,CMP-0102,Enterprise,2024-01-17,Media,15.7,17,32.4,14.8,2025-10-01,0,27,1,8,0
USR-01127,CMP-0524,Enterprise,2024-04-18,Healthcare,13.1,14,47.0,16.4,2025-09-30,1,10,3,9,0
USR-01128,CMP-0275,Free,2023-10-20,Manufacturing,1.6,9,6.8,9.4,2025-09-26,5,0,3,3,1
USR-01129,CMP-0044,Pro,2024-12-02,Education,11.8,5,27.6,1.8,2025-09-28,3,11,5,7,0
USR-01130,CMP-0017,Free,2024-07-02,Healthcare,11.1,7,45.0,5.7,2025-09-22,9,16,2,0,0
USR-01131,CMP-0330,Pro,2024-03-07,Manufacturing,1.0,7,13.5,7.3,2025-09-22,9,15,0,6,0
USR-01132,CMP-0569,Enterprise,2024-04-10,Marketing,24.3,21,13.2,23.9,2025-09-30,1,22,1,10,0
USR-01133,CMP-0497,Free,2023-12-23,Technology,0.4,1,25.4,6.5,2025-09-26,5,3,3,3,0
USR-01134,CMP-0012,Pro,2025-02-07,Marketing,17.0,13,17.4,18.3,2025-09-19,12,23,4,3,0
USR-01135,CMP-0318,Pro,2024-07-28,Finance,17.3,4,22.6,11.2,2025-09-18,13,30,2,5,0
USR-01136,CMP-0592,Pro,2024-11-06,Manufacturing,13.1,13,9.3,11.8,2025-09-30,1,19,2,8,0
USR-01137,CMP-0216,Free,2024-01-09,E-commerce,2.8,3,33.7,4.8,2025-09-26,5,3,5,5,1
USR-01138,CMP-0339,Free,2024-10-25,Consulting,4.5,3,9.1,4.2,2025-09-07,24,10,5,2,1
USR-01139,CMP-0081,Free,2024-12-06,Marketing,1.3,1,10.1,1.8,2025-09-30,1,0,5,8,0
USR-01140,CMP-0485,Free,2024-04-19,Healthcare,14.2,1,12.5,1.0,2025-09-26,5,19,2,6,1
USR-01141,CMP-0374,Free,2024-12-27,Media,4.4,1,14.7,3.8,2025-09-23,8,9,2,2,1
USR-01142,CMP-0200,Pro,2024-10-20,Consulting,24.1,7,8.0,4.7,2025-09-30,1,29,1,6,0
USR-01143,CMP-0537,Free,2023-11-08,E-commerce,1.9,1,10.1,3.7,2025-09-29,2,0,3,10,0
USR-01144,CMP-0466,Enterprise,2024-02-29,Logistics,24.8,20,39.9,25.3,2025-09-30,1,19,0,7,0
USR-01145,CMP-0089,Pro,2024-04-05,Manufacturing,10.9,12,19.2,11.1,2025-09-22,9,12,1,3,0
USR-01146,CMP-0268,Pro,2024-05-14,Media,9.5,10,29.3,11.6,2025-09-19,12,12,0,7,0
USR-01147,CMP-0571,Pro,2024-08-01,Manufacturing,7.9,12,29.0,15.3,2025-09-04,27,11,5,7,0
USR-01148,CMP-0489,Pro,2024-01-27,Finance,6.2,7,21.9,9.4,2025-10-01,0,9,4,9,0
USR-01149,CMP-0538,Enterprise,2025-01-02,E-commerce,23.7,21,23.0,20.7,2025-10-01,0,27,1,7,0
USR-01150,CMP-0047,Free,2024-07-11,Manufacturing,7.9,1,8.7,2.7,2025-09-12,19,8,4,6,0
USR-01151,CMP-0288,Free,2024-05-19,Healthcare,0.7,4,4.0,5.5,2025-09-21,10,15,2,6,1
USR-01152,CMP-0016,Pro,2025-02-02,Finance,2.9,5,25.8,4.1,2025-09-29,2,1,1,6,1
USR-01153,CMP-0401,Free,2024-06-09,Education,1.3,1,12.8,6.3,2025-09-28,3,0,2,6,1
USR-01154,CMP-0086,Free,2024-02-27,Logistics,4.8,1,45.0,1.0,2025-09-27,4,11,3,7,1
USR-01155,CMP-0250,Free,2024-06-06,E-commerce,3.6,12,3.0,15.5,2025-09-24,7,7,3,6,1
USR-01156,CMP-0391,Free,2024-07-26,Technology,23.9,6,13.3,3.6,2025-09-29,2,23,5,7,0
USR-01157,CMP-0335,Pro,2023-12-14,Media,17.0,10,27.0,13.9,2025-09-08,23,23,0,2,0
USR-01158,CMP-0519,Free,2024-04-01,Marketing,20.4,2,8.0,3.5,2025-09-30,1,23,1,1,1
USR-01159,CMP-0137,Enterprise,2024-10-27,Manufacturing,13.7,20,26.2,15.3,2025-09-19,12,12,1,8,0
USR-01160,CMP-0498,Enterprise,2024-10-21,Media,28.2,15,30.1,16.7,2025-09-26,5,24,2,8,0
USR-01161,CMP-0477,Pro,2024-09-12,Media,22.0,10,23.7,13.8,2025-09-28,3,28,2,4,0
USR-01162,CMP-0594,Pro,2024-07-12,Technology,11.5,9,29.0,8.9,2025-09-22,9,25,2,6,0
USR-01163,CMP-0223,Enterprise,2024-11-18,Technology,16.5,21,36.8,22.0,2025-09-28,3,28,1,6,0
USR-01164,CMP-0372,Free,2024-04-02,Finance,0.4,1,2.5,1.0,2025-09-28,3,5,1,6,0
USR-01165,CMP-0402,Enterprise,2024-01-18,E-commerce,14.5,16,47.9,11.8,2025-09-30,1,25,2,6,0
USR-01166,CMP-0443,Enterprise,2025-03-19,Healthcare,25.5,17,23.8,20.5,2025-09-29,2,30,0,8,0
USR-01167,CMP-0490,Pro,2025-01-27,Logistics,11.6,7,9.7,7.9,2025-09-24,7,25,1,9,0
USR-01168,CMP-0273,Pro,2024-11-23,Technology,1.5,14,21.9,8.6,2025-09-26,5,1,1,5,1
USR-01169,CMP-0526,Free,2024-01-31,Technology,0.4,2,33.2,2.5,2025-09-23,8,1,4,2,0
USR-01170,CMP-0159,Pro,2024-06-01,Marketing,11.1,5,23.3,4.2,2025-09-27,4,22,2,5,0
USR-01171,CMP-0152,Enterprise,2024-10-13,Education,9.5,14,31.6,13.7,2025-09-29,2,19,0,6,0
USR-01172,CMP-0188,Free,2024-02-18,Technology,4.8,1,2.5,2.7,2025-09-24,7,3,2,5,1
USR-01173,CMP-0098,Enterprise,2024-12-29,Education,19.9,17,34.3,17.1,2025-09-29,2,26,3,5,0
USR-01174,CMP-0131,Free,2024-11-02,Finance,18.9,6,29.1,7.6,2025-09-01,30,18,2,9,0
USR-01175,CMP-0171,Free,2024-08-06,Healthcare,0.6,8,1.0,13.5,2025-09-17,14,2,1,2,1
USR-01176,CMP-0183,Free,2024-06-05,Media,1.2,1,7.9,5.1,2025-09-14,17,7,1,2,1
USR-01177,CMP-0364,Free,2024-06-24,Technology,3.2,1,1.0,5.2,2025-09-19,12,10,3,5,1
USR-01178,CMP-0039,Pro,2025-03-09,Manufacturing,10.5,12,18.1,16.1,2025-09-24,7,14,0,6,0
USR-01179,CMP-0527,Free,2024-02-28,Education,24.2,5,19.6,5.8,2025-09-19,12,19,1,8,0
USR-01180,CMP-0497,Enterprise,2024-04-10,Marketing,21.5,15,32.5,11.2,2025-10-01,0,28,0,7,0
USR-01181,CMP-0516,Pro,2025-02-04,Logistics,17.6,17,28.9,20.2,2025-08-08,54,29,2,6,1
USR-01182,CMP-0349,Free,2024-09-15,Marketing,7.5,4,11.7,6.6,2025-10-01,0,8,3,7,0
USR-01183,CMP-0397,Pro,2024-03-31,Technology,15.4,7,23.6,9.0,2025-09-28,3,26,2,8,0
USR-01184,CMP-0161,Enterprise,2023-10-20,E-commerce,25.1,19,35.1,16.3,2025-10-01,0,23,1,5,0
USR-01185,CMP-0016,Pro,2024-11-04,Media,12.8,13,25.9,11.5,2025-10-01,0,19,2,7,0
USR-01186,CMP-0493,Free,2024-12-24,Healthcare,4.5,3,10.2,7.9,2025-09-09,22,13,2,10,1
USR-01187,CMP-0426,Enterprise,2024-01-15,Manufacturing,21.0,17,29.5,19.6,2025-09-30,1,26,0,7,0
USR-01188,CMP-0108,Enterprise,2024-08-19,E-commerce,8.8,16,61.7,18.2,2025-09-27,4,24,0,8,0
USR-01189,CMP-0450,Free,2024-12-01,Marketing,3.8,1,18.7,6.2,2025-09-27,4,12,2,8,0
USR-01190,CMP-0311,Free,2024-08-12,Education,8.7,3,10.3,7.1,2025-09-27,4,18,3,6,1
USR-01191,CMP-0170,Pro,2024-10-25,Education,11.7,11,26.7,12.2,2025-09-29,2,14,2,4,0
USR-01192,CMP-0546,Free,2024-04-17,E-commerce,7.2,5,2.1,6.5,2025-09-18,13,8,3,5,0
USR-01193,CMP-0414,Enterprise,2025-01-27,Education,19.4,17,41.2,20.2,2025-09-26,5,27,1,6,0
USR-01194,CMP-0251,Free,2024-10-14,Marketing,0.5,1,10.5,2.7,2025-09-23,8,0,3,2,0
USR-01195,CMP-0141,Enterprise,2024-07-18,E-commerce,15.0,13,38.7,14.5,2025-09-30,1,10,0,9,0
USR-01196,CMP-0274,Pro,2024-08-31,Marketing,18.4,11,11.4,9.4,2025-09-06,25,24,0,8,0
USR-01197,CMP-0416,Free,2024-12-02,Manufacturing,0.2,6,11.3,5.8,2025-09-30,1,7,2,9,0
USR-01198,CMP-0039,Free,2024-10-25,Media,2.3,3,45.0,4.7,2025-09-22,9,1,6,7,0
USR-01199,CMP-0029,Pro,2024-09-16,Logistics,7.4,11,20.6,9.4,2025-09-28,3,13,1,6,0
USR-01200,CMP-0477,Pro,2024-01-07,Manufacturing,13.3,15,16.2,17.4,2025-10-01,0,16,2,4,0
USR-01201,CMP-0318,Enterprise,2024-02-28,Manufacturing,18.9,20,38.6,15.0,2025-10-01,0,24,0,10,0
USR-01202,CMP-0245,Free,2023-12-30,Education,2.0,1,13.4,4.1,2025-10-01,0,1,2,7,0
